date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD
2016-05-08,6,23,69,13,11,43,13,52,25,25,32,48,15,2,21,5,0,0,0,13,46,30,44,21,13,31,34,29,46,25,0,0,0,0,0,0,35,0,0,82,11,39,74,61,60,0,90,13,47,25,0,0,0,41,8,42,33,36,35,0,53,47,0,57,0,0,0,44,0,50,0,0,27,64,23,48,24,18,80,0,33,0,0,0,66,0,18,28,0,31,88,31,39,35,0,48,0,12,34,29,0,52,29,0,35,0,8,0,0,37,3,0,24,0,60,0,31,0,34,37,11,0,46,26,0,25,0,0,0,0,0,0,0
2016-05-15,7,23,45,15,13,42,27,19,20,33,55,26,29,3,29,7,0,0,0,12,43,25,55,21,27,57,34,26,40,16,0,0,0,0,0,0,0,0,0,73,0,39,37,57,26,37,51,13,49,0,0,0,0,51,11,53,24,72,0,39,50,43,0,0,0,100,0,33,46,0,0,0,35,48,0,61,0,60,39,43,33,35,0,0,0,0,8,27,0,60,0,42,52,0,0,43,0,8,29,0,0,0,58,0,82,56,9,0,0,42,4,20,24,0,0,0,23,35,25,31,19,0,0,29,0,0,37,33,0,0,49,0,40
2016-05-22,7,26,37,21,13,51,10,18,11,24,34,53,15,3,29,10,0,0,0,15,41,40,31,21,34,27,30,23,44,34,47,0,0,0,0,0,0,0,0,60,0,0,19,41,74,37,30,27,61,26,0,0,0,59,12,32,47,37,0,40,48,55,0,0,0,0,0,36,0,0,53,0,24,0,20,27,24,41,54,33,0,35,0,0,0,24,8,27,0,29,51,20,0,0,0,44,0,7,0,29,0,0,39,0,0,79,10,21,0,37,4,20,0,21,0,0,24,0,34,19,20,0,48,12,0,38,34,0,0,0,51,0,0
2016-05-29,7,23,18,17,24,58,13,29,21,31,43,34,15,3,28,8,0,0,0,16,41,34,31,37,27,40,25,27,63,20,0,0,0,0,0,0,36,0,0,76,11,41,43,35,65,38,0,36,92,34,0,0,36,74,12,51,31,0,47,0,39,38,0,0,0,0,0,20,0,68,0,25,24,0,20,74,49,21,41,33,0,0,0,34,0,25,15,28,0,22,0,26,40,27,0,34,0,7,0,30,36,61,30,0,0,45,8,0,0,38,4,41,0,0,0,0,24,0,0,38,12,0,48,13,22,26,0,0,0,0,0,0,0
2016-06-05,9,22,35,15,10,34,17,38,16,32,27,63,17,2,29,9,0,33,0,19,42,37,53,0,24,30,38,17,46,22,0,0,0,0,0,0,35,0,0,76,22,40,19,37,20,56,35,0,71,0,39,0,0,52,19,21,39,0,0,0,66,50,0,0,0,0,0,0,0,45,0,0,36,49,20,24,49,21,40,44,0,36,35,33,0,33,34,37,0,65,60,36,0,0,0,0,0,6,0,0,0,26,50,0,31,40,11,10,66,0,6,30,0,20,0,0,23,0,37,37,20,0,63,13,0,0,0,34,0,0,51,0,0
2016-06-12,6,22,48,14,19,30,9,26,23,20,25,48,15,2,29,18,0,23,0,14,51,55,23,31,12,44,50,31,59,34,0,0,0,0,0,0,0,0,0,53,13,40,64,34,57,37,0,13,40,0,29,0,0,42,19,44,39,0,35,39,48,55,0,0,0,50,0,51,0,34,0,0,18,48,27,0,24,46,0,0,0,0,0,0,0,24,15,0,0,28,0,33,0,0,0,66,0,5,0,29,0,39,0,0,0,0,10,12,0,0,11,26,0,0,61,0,0,0,0,28,25,0,46,38,0,25,33,45,0,0,0,0,40
2016-06-19,14,27,59,16,25,68,9,36,16,40,65,69,20,5,76,100,0,23,0,17,59,64,39,31,52,18,30,34,68,27,36,0,0,0,0,0,0,0,0,79,12,0,43,52,72,0,31,15,96,0,30,0,0,95,100,26,31,49,36,0,57,56,0,0,0,39,0,23,47,69,0,26,37,0,0,25,25,66,41,100,0,72,0,34,0,25,34,100,0,23,60,53,60,0,0,33,0,17,30,45,0,30,0,0,34,0,41,12,0,43,17,32,0,23,0,0,0,36,34,34,15,0,96,30,0,25,0,0,34,0,0,0,54
2016-06-26,11,25,53,40,33,46,22,35,23,31,51,40,45,4,58,58,0,40,0,17,56,60,51,31,63,32,38,39,61,38,73,0,0,0,0,0,0,0,0,56,17,0,19,52,55,38,31,24,41,26,0,78,0,82,63,30,20,0,41,0,55,49,0,68,0,0,0,20,0,69,0,34,22,100,0,34,25,56,41,34,45,0,0,0,0,29,28,50,0,50,0,43,0,0,0,34,0,21,30,0,0,40,34,0,0,40,14,10,0,66,12,65,0,42,0,0,24,48,0,0,18,0,54,29,0,26,0,34,0,0,0,0,42
2016-07-03,8,14,56,27,22,53,25,25,10,25,26,36,22,2,43,36,0,33,0,12,41,27,36,0,37,13,53,18,47,35,51,0,82,0,0,0,57,0,0,69,12,58,37,51,29,0,0,29,0,27,36,61,0,60,27,21,30,0,38,0,60,24,0,0,0,82,0,24,0,0,0,0,30,0,0,78,0,57,0,40,35,0,38,0,71,45,15,53,0,66,0,73,0,0,48,0,0,7,37,0,0,49,42,0,0,42,9,11,71,46,8,51,27,25,0,0,25,0,0,0,16,0,0,23,0,47,0,53,33,0,0,0,0
2016-07-10,4,48,36,13,17,36,21,22,14,30,31,40,36,3,32,19,0,24,0,11,38,73,41,25,32,29,18,30,54,34,0,0,0,0,0,0,56,0,0,62,12,0,36,36,21,0,0,14,83,0,0,61,0,80,39,35,47,51,63,0,32,23,0,0,0,0,0,20,0,41,0,27,30,51,0,26,44,35,0,68,35,0,0,0,0,0,25,35,0,22,0,44,56,0,0,0,64,8,31,0,0,0,0,0,33,0,6,11,0,52,8,39,35,0,64,0,0,37,0,39,12,0,0,44,0,0,0,40,43,0,0,0,42
2016-07-17,5,96,56,16,14,29,19,25,15,26,34,52,0,1,28,16,0,24,0,10,50,43,33,26,33,30,37,21,43,35,0,0,0,0,0,0,51,0,0,48,32,86,70,44,34,0,0,14,44,0,0,0,0,45,23,16,36,40,0,0,49,34,0,0,0,0,38,21,0,0,0,27,23,0,0,26,26,23,43,35,0,51,0,0,71,28,12,20,42,57,0,50,0,28,0,35,0,9,48,0,0,75,0,0,33,42,11,0,0,0,5,32,0,22,0,0,0,38,31,100,18,0,67,50,32,0,0,0,0,0,0,0,0
2016-07-24,7,26,49,10,11,35,25,27,7,31,31,26,21,2,17,11,0,32,0,10,49,58,35,67,45,19,18,15,57,27,37,0,0,0,0,0,0,0,0,50,13,42,29,43,39,0,0,0,50,0,0,0,0,58,24,46,26,0,0,0,19,0,0,0,0,0,37,23,0,0,0,0,24,52,0,0,0,39,0,34,0,37,37,0,0,26,18,43,55,67,46,33,0,0,0,35,0,11,32,41,37,0,31,0,33,0,0,0,70,0,4,60,0,43,0,0,25,0,0,22,21,0,0,49,0,0,0,0,0,0,0,0,0
2016-07-31,5,27,43,8,14,47,15,32,24,41,17,36,35,2,29,13,0,24,0,12,44,39,17,30,18,48,42,23,38,16,0,0,0,0,83,0,51,76,0,71,0,0,20,40,29,0,0,0,44,0,0,0,0,56,21,51,39,0,0,42,60,42,0,0,0,0,0,0,0,0,0,0,25,69,0,45,26,20,47,0,0,100,0,0,0,26,9,23,0,50,63,21,0,0,0,47,0,4,32,0,0,28,36,55,33,42,11,0,0,40,3,36,0,0,0,55,25,0,31,26,21,0,0,16,24,0,0,0,33,0,0,0,0
2016-08-07,6,25,35,8,11,30,11,23,22,39,29,37,18,2,19,6,0,0,0,10,40,44,48,23,38,39,19,32,33,0,39,0,0,0,0,0,39,0,0,69,21,44,30,53,30,55,34,0,61,28,32,0,38,27,13,47,55,41,0,0,67,0,0,0,0,0,39,0,0,37,0,32,11,0,25,62,0,37,67,72,0,0,39,0,0,0,18,20,0,32,0,62,44,0,0,0,68,10,33,0,51,39,43,0,34,0,7,0,0,0,10,44,0,0,89,0,26,0,28,21,11,0,0,36,32,28,0,49,34,0,0,0,44
2016-08-14,7,21,20,19,8,25,15,22,23,26,36,23,17,3,20,13,69,0,0,13,37,46,31,0,35,20,19,14,52,17,0,0,0,0,0,0,40,0,98,55,12,0,28,42,38,0,34,0,31,29,33,0,53,55,15,54,37,41,0,0,32,33,0,76,0,43,0,0,0,0,0,0,20,55,0,63,27,31,45,0,37,0,0,0,0,28,11,21,0,52,100,74,0,0,0,100,79,5,0,0,39,0,33,0,0,0,18,0,0,48,7,45,28,23,69,0,0,0,57,21,11,0,0,13,0,57,0,38,0,0,77,0,0
2016-08-21,6,17,25,15,10,31,9,30,29,44,23,42,22,2,29,8,0,0,0,15,45,48,84,39,22,27,46,21,50,27,0,0,0,0,64,0,38,0,0,51,12,0,27,11,51,54,44,25,51,0,0,0,0,41,6,52,33,0,0,42,50,24,0,0,0,41,0,42,0,0,0,0,33,60,0,26,26,40,50,0,0,0,0,0,0,0,9,27,0,25,0,34,0,0,0,48,0,9,0,32,0,29,31,0,34,64,15,0,0,0,7,25,0,0,66,0,0,51,0,0,12,52,50,36,24,0,36,0,0,0,0,0,44
2016-08-28,7,19,66,11,17,46,20,31,28,42,41,30,15,3,21,9,0,63,0,12,46,61,40,65,25,22,41,12,45,28,0,91,0,0,0,0,0,0,0,51,11,0,0,35,28,0,0,19,57,0,0,79,0,50,18,43,26,0,48,0,66,45,0,52,0,53,0,27,0,0,0,26,23,50,0,55,25,35,0,34,45,36,0,0,0,0,9,38,40,44,46,30,55,0,0,34,0,7,0,0,0,27,0,0,0,41,6,10,0,0,5,21,0,0,0,0,0,36,0,0,29,68,0,24,0,0,35,35,0,0,0,0,0
2016-09-04,6,18,67,12,13,35,12,16,26,36,25,40,15,3,22,6,0,48,0,12,43,61,35,59,18,13,0,18,48,15,0,0,0,0,0,0,0,0,0,65,23,0,26,53,35,0,0,14,62,36,0,59,0,25,8,0,40,38,0,0,100,26,0,0,0,0,0,29,47,0,0,45,17,0,21,29,25,26,84,34,0,0,0,0,0,0,22,29,41,22,0,43,0,0,45,39,0,6,42,0,0,31,0,0,0,0,6,0,0,38,4,24,0,0,63,0,32,36,0,19,20,0,0,14,0,30,35,0,32,0,0,0,0
2016-09-11,13,13,48,7,12,36,15,23,16,27,38,35,15,2,18,10,0,0,0,9,51,76,80,29,29,12,19,37,31,22,49,0,0,0,0,0,0,0,0,51,0,0,33,43,31,0,0,0,57,0,0,0,0,28,16,38,34,0,0,0,81,25,0,0,0,39,0,0,0,35,0,26,21,50,0,63,0,19,41,33,0,0,0,0,0,0,16,19,0,32,0,32,0,27,0,46,0,5,0,0,0,27,0,0,43,40,7,0,0,38,8,20,0,0,0,0,27,0,35,0,0,0,48,17,23,0,39,47,0,0,0,0,41
2016-09-18,13,17,71,10,11,41,19,9,25,29,27,54,15,1,23,7,0,23,0,9,51,64,23,21,10,14,0,20,44,22,0,0,0,0,0,0,0,0,0,48,11,40,48,52,28,38,31,0,28,0,30,0,0,35,20,33,35,0,0,0,67,24,0,51,0,0,0,0,47,34,0,28,15,49,0,36,49,55,0,44,0,0,0,34,0,0,10,38,0,36,45,63,0,0,45,34,0,8,0,0,0,0,0,0,0,0,20,0,0,0,6,0,0,28,0,0,24,0,26,32,17,0,0,27,0,0,34,34,0,0,69,0,0
2016-09-25,19,25,35,11,7,36,13,13,14,23,40,29,15,2,23,8,0,23,0,12,52,67,79,31,28,12,26,12,55,34,36,0,0,0,0,0,0,71,0,53,11,0,19,24,34,0,0,0,30,28,30,0,0,35,18,59,59,0,35,53,77,24,0,0,0,0,0,59,0,39,0,51,26,66,0,43,0,37,41,33,0,0,36,0,0,0,14,19,0,37,77,45,46,27,45,67,62,4,41,0,35,27,0,0,0,40,8,14,0,0,4,22,0,21,0,0,24,41,26,19,11,0,0,20,0,26,0,0,0,0,0,0,0
2016-10-02,8,21,52,16,10,41,21,22,0,20,37,44,17,2,31,34,0,23,0,11,37,88,28,24,42,12,17,17,32,25,35,0,0,0,0,0,36,0,0,49,22,40,37,20,27,37,0,14,41,26,59,0,0,41,23,43,44,36,35,0,28,25,0,0,0,51,0,28,0,34,0,0,18,98,27,0,0,42,40,0,44,0,0,0,0,0,22,25,0,34,44,39,0,30,0,95,0,9,0,0,0,26,29,0,0,53,11,0,0,50,2,42,0,21,0,0,24,0,0,21,10,0,0,23,0,0,33,67,0,0,0,0,0
2016-10-09,17,26,27,28,20,53,17,20,21,33,40,59,28,2,20,20,62,0,0,13,44,30,39,22,42,37,20,22,52,15,72,0,0,0,0,0,73,0,0,48,11,41,42,38,37,38,31,0,32,0,30,0,0,33,20,22,25,0,41,0,47,44,0,0,0,39,0,45,0,39,0,38,17,0,0,36,25,19,0,0,34,0,36,0,0,0,19,19,0,37,0,32,40,0,0,33,0,7,0,30,0,0,30,0,36,40,10,0,0,38,4,37,0,21,0,0,32,0,30,0,11,0,0,17,0,34,0,0,0,0,69,0,0
2016-10-16,14,23,23,29,22,44,12,35,27,27,42,30,15,2,30,16,0,23,0,13,46,33,17,32,24,18,26,19,27,43,0,0,0,0,59,0,36,0,0,58,11,0,54,31,25,43,0,20,55,25,0,0,0,52,21,33,44,49,35,0,38,29,0,0,0,0,35,39,0,34,0,25,24,48,0,53,0,87,0,65,0,0,0,33,0,0,0,34,0,21,51,35,39,0,59,33,0,3,0,0,0,29,0,0,31,0,7,0,0,37,5,23,0,0,0,0,31,0,34,56,29,49,46,21,0,33,38,0,0,0,0,0,40
2016-10-23,11,18,32,38,22,31,15,30,11,23,29,19,26,2,28,13,0,0,0,19,54,37,50,21,21,24,17,19,43,49,0,0,0,0,59,0,0,0,0,47,11,0,21,44,18,75,41,14,41,0,29,0,0,21,19,17,55,42,35,0,31,22,0,0,0,0,0,20,0,39,0,34,24,49,20,73,48,75,81,33,0,0,0,0,0,33,8,21,0,31,44,42,0,0,0,0,0,9,0,0,47,30,0,0,0,39,0,0,0,0,4,40,0,0,81,69,62,47,0,20,18,0,0,17,0,0,0,34,0,0,0,0,0
2016-10-30,22,27,48,22,22,24,9,34,11,36,34,31,17,2,24,16,0,0,0,18,43,48,45,24,22,12,17,15,41,34,36,0,0,0,0,0,36,0,0,48,0,40,48,34,42,0,0,18,37,0,0,0,0,35,37,27,50,37,0,0,49,48,0,0,0,0,0,22,0,34,0,51,26,74,0,25,28,32,41,0,0,0,41,0,0,0,17,0,53,24,0,36,40,26,0,33,0,12,30,0,0,0,59,0,31,53,11,0,67,0,6,34,0,0,61,0,0,0,34,0,10,0,47,38,0,0,0,45,0,0,51,0,0
2016-11-06,100,47,45,38,33,100,16,65,20,46,59,71,29,4,87,32,68,22,0,20,89,86,81,45,20,26,0,56,79,100,0,0,0,0,0,62,0,91,0,92,100,39,46,50,36,54,29,26,31,0,38,56,0,57,28,26,30,41,0,0,40,53,0,0,0,0,34,19,0,49,0,45,54,71,0,24,0,66,90,0,0,35,0,33,0,0,18,24,38,24,43,56,39,0,0,43,89,24,59,29,0,26,33,0,0,84,18,0,0,0,12,47,42,20,60,0,23,0,33,31,25,47,0,37,29,56,0,37,0,0,0,0,77
2016-11-13,26,51,46,47,43,44,18,37,29,26,100,63,25,5,49,13,81,0,0,20,51,55,61,38,27,35,39,31,67,38,47,0,0,0,0,0,0,0,0,67,11,0,21,40,53,63,0,0,0,0,0,0,0,45,21,22,47,0,35,0,46,43,0,0,0,38,0,33,0,0,0,50,32,48,20,42,0,47,40,32,0,0,35,0,0,0,19,18,39,21,0,26,53,35,0,44,0,16,34,0,0,26,0,0,41,39,20,10,0,74,10,30,0,23,60,68,0,47,51,25,39,0,0,23,0,25,0,0,31,0,57,0,0
2016-11-20,12,43,51,29,38,50,18,19,13,33,65,52,33,2,43,9,80,0,0,16,43,40,49,21,37,22,24,28,58,19,0,0,0,0,0,0,35,0,0,58,11,39,52,37,45,37,30,26,27,0,0,0,0,30,13,42,38,0,34,0,35,22,0,0,0,0,0,33,0,33,0,27,30,51,0,82,0,46,0,43,0,0,35,0,0,0,12,26,0,53,0,42,39,0,0,0,80,6,0,0,0,26,29,0,30,38,16,0,0,0,5,29,0,0,0,0,23,0,33,27,14,0,52,37,22,25,0,0,0,0,0,0,45
2016-11-27,12,56,39,12,28,44,15,28,24,33,60,74,38,3,35,10,58,25,0,16,50,92,53,0,33,17,19,16,28,38,0,0,0,0,0,0,34,0,72,48,16,0,27,26,45,36,0,17,30,0,0,0,45,33,19,25,34,0,45,0,36,76,0,0,0,0,0,0,0,32,0,32,24,47,19,0,0,88,0,34,0,0,0,0,0,23,16,24,0,33,0,41,0,0,0,0,0,10,28,0,0,0,28,0,0,37,16,0,0,35,7,26,0,26,58,0,22,0,0,54,13,0,0,22,0,0,0,0,0,0,0,0,0
2016-12-04,11,74,76,43,94,36,10,32,8,33,49,54,38,3,49,13,0,39,0,15,44,52,68,43,19,37,28,32,38,20,0,0,0,0,0,0,0,0,0,49,0,0,38,16,22,0,0,25,69,0,27,0,0,52,18,45,26,0,0,0,38,22,0,0,0,0,0,20,0,64,0,0,27,0,0,100,23,44,0,31,0,57,33,83,0,0,23,19,0,30,0,27,37,0,0,42,0,12,28,0,0,0,0,0,0,36,10,25,0,0,8,37,23,26,0,0,0,0,36,23,51,0,0,20,0,32,0,42,0,63,0,0,51
2016-12-11,11,59,44,19,41,53,26,28,30,25,78,46,22,3,56,9,0,22,0,18,56,46,70,40,18,42,17,26,52,57,0,0,0,0,0,0,0,0,0,57,10,77,41,62,23,0,0,13,45,0,0,0,0,36,22,26,29,0,58,0,19,42,0,0,0,0,33,21,0,37,0,24,35,46,19,94,23,44,58,31,0,0,33,0,0,0,23,24,0,38,48,45,37,0,43,47,0,6,43,0,0,34,28,49,0,38,12,10,0,0,10,22,0,26,0,0,23,34,37,48,24,0,44,33,0,24,0,0,0,0,0,0,0
2016-12-18,9,36,41,27,30,44,22,22,18,17,54,34,15,4,46,7,0,23,0,13,39,28,80,22,24,18,45,30,58,39,36,0,0,0,61,0,0,0,0,60,11,0,86,42,73,0,0,15,0,0,30,0,0,32,14,51,37,37,36,0,23,25,0,0,0,0,0,20,0,0,0,0,22,49,0,63,25,48,41,0,34,0,36,0,68,28,22,19,40,24,46,30,40,0,60,34,0,12,30,30,0,0,40,0,0,0,7,0,68,0,3,20,25,0,0,0,24,0,0,19,18,0,47,71,0,0,0,69,0,0,0,0,0
2016-12-25,6,25,24,25,34,33,18,15,21,22,30,56,21,2,28,9,0,24,0,12,43,46,99,25,10,37,31,13,54,31,37,0,0,0,0,0,0,0,0,45,0,0,50,62,25,39,32,16,29,0,31,0,0,36,20,17,29,38,36,0,19,25,0,0,0,39,37,20,0,35,0,0,29,0,0,46,25,28,0,34,0,37,0,0,0,25,10,0,0,30,0,35,0,0,0,35,0,5,31,0,0,0,30,0,65,41,9,0,0,52,4,0,0,29,0,0,0,0,0,22,11,0,65,18,0,0,0,0,0,0,70,0,0
2017-01-01,21,41,46,51,31,51,14,19,22,23,42,53,15,2,32,10,0,30,0,11,43,41,66,23,27,39,37,10,46,42,0,0,0,0,0,0,35,0,100,47,11,0,21,30,29,37,0,13,31,0,39,0,0,38,18,25,44,0,34,0,38,43,0,0,0,0,40,28,0,48,0,25,29,0,0,97,0,42,0,43,0,35,35,0,66,48,25,49,0,28,0,22,39,0,0,44,60,7,0,0,0,26,0,0,31,39,12,0,0,0,2,36,0,35,80,0,0,0,0,18,35,65,46,46,0,100,0,33,0,0,50,0,0
2017-01-08,23,100,42,37,24,37,8,29,43,25,59,32,19,3,34,15,76,21,0,12,45,52,52,0,35,26,22,25,48,46,0,0,0,0,0,0,33,0,0,57,31,0,45,25,41,35,0,12,34,27,0,0,0,44,22,34,36,0,0,0,48,30,0,0,0,36,0,18,0,32,0,40,34,52,0,83,39,38,37,30,0,0,33,0,0,23,11,37,0,40,0,34,0,0,0,31,57,6,0,0,0,0,0,0,0,37,10,0,0,0,5,46,0,19,57,0,22,0,0,17,32,0,43,11,0,27,0,0,0,0,0,0,0
2017-01-15,21,56,38,14,21,45,17,29,25,22,34,22,19,2,30,22,0,0,0,12,50,48,88,29,25,16,48,18,55,25,0,0,0,0,0,59,33,0,70,51,0,49,34,22,40,0,0,13,87,32,30,0,0,29,16,27,33,34,0,0,54,27,0,0,0,0,32,21,0,62,0,40,24,0,38,56,52,17,37,30,0,0,0,0,0,22,11,41,0,30,55,48,37,0,41,31,0,10,28,0,0,0,27,0,0,37,6,0,0,0,3,40,0,19,0,0,24,0,0,29,23,0,0,25,21,0,31,31,0,0,46,0,0
2017-01-22,30,60,27,12,15,53,13,17,26,23,24,36,20,2,26,12,56,21,0,15,53,38,52,19,41,25,41,20,38,28,0,0,0,0,0,100,0,0,0,54,27,0,30,13,21,0,28,0,26,24,0,0,0,32,21,18,36,0,37,0,28,46,0,0,0,0,0,26,0,0,48,40,27,89,18,52,26,17,0,0,30,0,65,0,0,30,0,31,36,42,0,24,0,24,0,82,76,8,0,0,0,24,47,0,0,0,5,0,0,0,7,39,23,26,0,0,22,44,24,0,16,0,43,16,0,0,0,0,28,0,47,0,0
2017-01-29,18,58,58,8,12,41,18,18,21,28,43,26,24,2,36,17,74,24,0,14,45,25,87,38,12,24,16,33,42,20,0,0,0,0,0,0,0,0,0,45,0,37,17,31,22,0,28,0,25,0,80,0,0,35,14,19,38,0,0,0,30,36,0,0,0,0,0,20,0,0,0,0,25,44,0,26,22,31,36,39,30,0,0,30,0,34,11,25,0,34,54,30,0,24,0,92,0,7,31,0,0,32,27,0,29,48,13,0,60,35,5,18,23,34,0,80,21,0,0,34,15,0,0,19,0,23,0,31,0,0,0,0,0
2017-02-05,17,44,44,17,11,43,20,12,23,23,41,31,14,3,29,9,55,41,0,14,44,67,92,35,22,20,18,17,37,34,0,0,0,0,0,0,33,0,0,42,10,37,20,16,40,46,28,21,34,0,27,0,0,48,16,29,28,39,0,0,37,30,0,0,0,0,0,45,42,31,0,31,28,44,0,33,0,17,0,0,0,0,0,31,0,0,15,48,0,20,41,43,49,0,0,35,0,5,27,0,0,28,27,0,29,36,5,9,0,34,6,27,0,0,0,0,21,32,23,17,31,0,0,18,0,23,0,31,0,0,0,0,0
2017-02-12,14,32,47,12,8,34,28,27,26,43,52,31,15,3,26,11,0,20,0,11,39,33,45,0,18,38,18,24,27,29,0,0,0,0,0,0,0,0,0,56,0,36,0,37,33,0,0,0,25,0,0,0,0,37,7,43,40,33,0,0,34,29,0,0,0,0,0,32,42,30,0,26,28,50,0,65,22,25,36,29,40,34,0,30,0,29,15,22,0,58,0,32,48,32,0,30,0,6,27,0,0,24,0,0,0,36,9,9,0,0,2,18,0,18,55,53,42,0,0,0,13,60,0,23,0,0,0,30,0,0,45,0,36
2017-02-19,17,33,42,15,10,29,21,28,23,34,29,36,27,2,22,10,0,0,0,14,39,32,51,39,39,22,40,35,42,50,0,0,0,0,0,0,0,0,0,56,0,0,50,38,37,0,0,12,34,0,0,0,0,22,20,15,31,34,43,0,35,44,0,0,0,0,0,18,0,0,0,35,18,44,0,22,33,19,0,40,0,37,33,35,0,23,11,32,0,32,0,29,0,0,0,30,61,4,0,0,0,33,36,0,29,0,0,0,0,0,3,0,31,0,0,0,29,37,0,23,17,0,0,21,0,0,0,31,0,0,0,0,0
2017-02-26,14,41,73,12,11,38,19,18,30,28,20,35,13,2,26,12,0,0,0,14,68,33,65,22,21,32,35,26,51,23,0,0,0,0,0,0,0,0,0,46,13,36,48,30,29,0,27,12,33,23,0,0,0,37,7,24,52,33,54,35,52,20,0,0,0,0,0,44,0,30,0,23,15,0,18,44,32,33,48,32,0,63,32,0,60,22,9,28,0,44,0,37,0,0,0,54,0,6,0,26,0,0,0,0,0,40,5,0,0,0,7,18,25,0,55,0,30,0,0,0,19,0,0,19,20,25,30,0,0,0,0,0,0
2017-03-05,13,30,63,9,10,30,12,28,24,29,35,26,20,2,27,9,72,0,0,11,58,59,84,19,43,11,39,15,41,24,0,0,0,0,0,0,0,0,0,47,20,41,18,33,24,0,0,16,28,22,0,0,0,38,13,26,34,32,83,34,58,38,0,0,0,0,0,26,0,30,0,26,30,49,18,55,43,42,0,0,29,31,31,0,0,0,7,36,0,27,53,50,0,0,39,33,0,4,0,0,0,23,0,0,27,0,10,9,0,0,5,35,25,24,0,61,24,0,0,16,16,44,0,23,0,22,0,0,0,0,45,0,0
2017-03-12,14,38,52,15,15,44,15,28,18,29,47,24,0,2,34,10,0,0,0,10,46,30,69,19,31,24,15,15,29,27,0,0,0,0,0,0,0,63,0,57,0,0,33,33,45,0,0,16,36,0,0,0,31,31,14,29,37,0,31,0,27,26,0,0,0,0,0,23,0,30,0,0,23,65,18,50,43,60,0,0,0,36,0,0,0,33,7,30,0,36,0,44,0,0,0,32,94,10,0,26,36,27,30,0,0,35,6,0,0,45,6,27,44,0,73,92,0,0,0,0,15,0,0,18,0,0,0,0,0,0,45,0,0
2017-03-19,12,30,26,11,11,41,15,22,19,34,38,26,14,4,21,10,0,28,0,13,43,46,71,19,12,16,27,24,47,25,0,0,0,0,0,0,0,0,0,53,20,36,0,22,37,0,0,0,46,0,0,0,0,41,21,15,43,44,32,0,35,34,55,0,0,0,0,26,0,35,0,0,24,44,0,44,32,25,0,0,0,0,32,40,0,56,17,38,0,26,0,57,0,0,0,0,0,4,36,0,42,54,30,46,0,36,7,0,60,34,6,36,22,37,0,47,0,0,0,34,16,0,42,31,0,25,30,0,0,0,0,0,0
2017-03-26,12,31,53,12,13,44,19,26,19,100,41,49,39,2,32,13,0,24,0,15,38,44,51,33,28,16,42,26,40,20,0,0,0,0,0,0,0,0,0,45,10,37,17,47,25,39,0,12,34,23,27,0,0,35,5,34,46,0,0,0,33,57,0,0,54,0,0,18,0,31,0,0,19,0,32,52,22,19,73,0,0,35,0,35,0,30,9,37,0,39,0,59,49,0,0,30,0,10,37,0,0,24,27,0,38,39,9,0,0,68,5,42,0,38,0,54,0,32,0,34,18,0,0,36,0,35,0,31,0,0,0,0,0
2017-04-02,12,30,37,8,12,43,14,29,12,93,39,21,65,3,24,11,0,21,0,17,42,34,77,33,25,19,16,24,35,34,0,0,0,0,0,0,33,0,0,45,0,37,25,50,42,0,28,0,37,0,36,0,0,48,17,20,48,34,32,0,35,23,0,0,0,0,0,62,0,31,0,27,14,44,21,39,0,39,0,0,30,0,32,41,0,0,8,19,0,31,55,39,0,0,0,0,76,7,28,27,0,36,0,0,0,83,8,0,60,0,3,24,23,19,75,0,0,0,0,0,12,0,0,18,0,23,0,31,38,0,0,0,0
