model,description,metric,metric_code,value,link
SSE-AD-5107903,350Z - 2005 Nissan 350Z Track Z33 Manual,price,price,15750,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5107903/?Cr=207
SSE-AD-5107903,350Z - 2005 Nissan 350Z Track Z33 Manual,milage,milage,118000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5107903/?Cr=207
SSE-AD-5107903,350Z - 2005 Nissan 350Z Track Z33 Manual,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5107903/?Cr=207
SSE-AD-5237059,350Z - 2008 Nissan 350Z Touring Z33 Auto,price,price,16500,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5237059/?Cr=274
SSE-AD-5237059,350Z - 2008 Nissan 350Z Touring Z33 Auto,milage,milage,132000,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5237059/?Cr=274
SSE-AD-5237059,350Z - 2008 Nissan 350Z Touring Z33 Auto,age,age,10,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5237059/?Cr=274
OAG-AD-15510781,350Z - 2005 Nissan 350Z Touring Z33 Auto,price,price,14997,https://www.carsales.com.au/dealer/details/Nissan-350Z-2005/OAG-AD-15510781/?Cr=161
OAG-AD-15510781,350Z - 2005 Nissan 350Z Touring Z33 Auto,milage,milage,122397,https://www.carsales.com.au/dealer/details/Nissan-350Z-2005/OAG-AD-15510781/?Cr=161
OAG-AD-15510781,350Z - 2005 Nissan 350Z Touring Z33 Auto,age,age,13,https://www.carsales.com.au/dealer/details/Nissan-350Z-2005/OAG-AD-15510781/?Cr=161
OAG-AD-15420979,370Z - 2010 Nissan 370Z Z34 Manual,price,price,24890,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15420979/?Cr=188
OAG-AD-15420979,370Z - 2010 Nissan 370Z Z34 Manual,milage,milage,102641,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15420979/?Cr=188
OAG-AD-15420979,370Z - 2010 Nissan 370Z Z34 Manual,age,age,8,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15420979/?Cr=188
SSE-AD-5148926,350Z - 2004 Nissan 350Z Z33 Auto,price,price,12800,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5148926/?Cr=389
SSE-AD-5148926,350Z - 2004 Nissan 350Z Z33 Auto,milage,milage,128000,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5148926/?Cr=389
SSE-AD-5148926,350Z - 2004 Nissan 350Z Z33 Auto,age,age,14,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5148926/?Cr=389
SSE-AD-5020104,370Z - 2010 Nissan 370Z Z34 Manual,price,price,28000,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5020104/?Cr=85
SSE-AD-5020104,370Z - 2010 Nissan 370Z Z34 Manual,milage,milage,89400,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5020104/?Cr=85
SSE-AD-5020104,370Z - 2010 Nissan 370Z Z34 Manual,age,age,8,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5020104/?Cr=85
SSE-AD-4034425,350Z - 2005 Nissan 350Z Touring Z33 Auto,price,price,14000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4034425/?Cr=250
SSE-AD-4034425,350Z - 2005 Nissan 350Z Touring Z33 Auto,milage,milage,129501,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4034425/?Cr=250
SSE-AD-4034425,350Z - 2005 Nissan 350Z Touring Z33 Auto,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4034425/?Cr=250
OAG-AD-14391013,370Z - 2017 Nissan 370Z Z34 Manual,price,price,54515,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-14391013/?Cr=30
OAG-AD-14391013,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,17,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-14391013/?Cr=30
OAG-AD-14391013,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-14391013/?Cr=30
SSE-AD-5111884,370Z - 2010 Nissan 370Z Z34 Manual,price,price,22400,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5111884/?Cr=292
SSE-AD-5111884,370Z - 2010 Nissan 370Z Z34 Manual,milage,milage,118000,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5111884/?Cr=292
SSE-AD-5111884,370Z - 2010 Nissan 370Z Z34 Manual,age,age,8,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-5111884/?Cr=292
SSE-AD-5095192,350Z - 2007 Nissan 350Z Track Z33 Manual,price,price,16000,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5095192/?Cr=390
SSE-AD-5095192,350Z - 2007 Nissan 350Z Track Z33 Manual,milage,milage,132200,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5095192/?Cr=390
SSE-AD-5095192,350Z - 2007 Nissan 350Z Track Z33 Manual,age,age,11,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5095192/?Cr=390
OAG-AD-15595746,370Z - 2012 Nissan 370Z Z34 Auto,price,price,35184,https://www.carsales.com.au/dealer/details/Nissan-370Z-2012/OAG-AD-15595746/?Cr=219
OAG-AD-15595746,370Z - 2012 Nissan 370Z Z34 Auto,milage,milage,66547,https://www.carsales.com.au/dealer/details/Nissan-370Z-2012/OAG-AD-15595746/?Cr=219
OAG-AD-15595746,370Z - 2012 Nissan 370Z Z34 Auto,age,age,6,https://www.carsales.com.au/dealer/details/Nissan-370Z-2012/OAG-AD-15595746/?Cr=219
OAG-AD-15163797,370Z - 2017 Nissan 370Z Z34 Auto,price,price,54490,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15163797/?Cr=127
OAG-AD-15163797,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,260,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15163797/?Cr=127
OAG-AD-15163797,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15163797/?Cr=127
SSE-AD-4513393,350Z - 2005 Nissan 350Z 35th anniversary Z33 Manual,price,price,18500,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4513393/?Cr=381
SSE-AD-4513393,350Z - 2005 Nissan 350Z 35th anniversary Z33 Manual,milage,milage,109000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4513393/?Cr=381
SSE-AD-4513393,350Z - 2005 Nissan 350Z 35th anniversary Z33 Manual,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4513393/?Cr=381
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,price,price,11999,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?gts=SSE-AD-5206098&gtssaleid=SSE-AD-5206098&rankingType=Spotlight
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,milage,milage,130000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?gts=SSE-AD-5206098&gtssaleid=SSE-AD-5206098&rankingType=Spotlight
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?gts=SSE-AD-5206098&gtssaleid=SSE-AD-5206098&rankingType=Spotlight
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,price,price,11999,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?Cr=3
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,milage,milage,130000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?Cr=3
SSE-AD-5206098,350Z - 2003 Nissan 350Z Touring Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5206098/?Cr=3
SSE-AD-4974187,350Z - 2003 Nissan 350Z Touring Z33 Auto,price,price,12500,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4974187/?Cr=385
SSE-AD-4974187,350Z - 2003 Nissan 350Z Touring Z33 Auto,milage,milage,127655,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4974187/?Cr=385
SSE-AD-4974187,350Z - 2003 Nissan 350Z Touring Z33 Auto,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4974187/?Cr=385
SSE-AD-5157089,350Z - 2007 Nissan 350Z Touring Z33 Manual,price,price,16800,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5157089/?Cr=370
SSE-AD-5157089,350Z - 2007 Nissan 350Z Touring Z33 Manual,milage,milage,130000,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5157089/?Cr=370
SSE-AD-5157089,350Z - 2007 Nissan 350Z Touring Z33 Manual,age,age,11,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5157089/?Cr=370
SSE-AD-4606620,370Z - 2009 Nissan 370Z Z34 Manual,price,price,21000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-4606620/?Cr=340
SSE-AD-4606620,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,121000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-4606620/?Cr=340
SSE-AD-4606620,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-4606620/?Cr=340
OAG-AD-15578709,370Z - 2009 Nissan 370Z Z34 Manual,price,price,22990,https://www.carsales.com.au/dealer/details/Nissan-370Z-2009/OAG-AD-15578709/?Cr=123
OAG-AD-15578709,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,111456,https://www.carsales.com.au/dealer/details/Nissan-370Z-2009/OAG-AD-15578709/?Cr=123
OAG-AD-15578709,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/dealer/details/Nissan-370Z-2009/OAG-AD-15578709/?Cr=123
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,price,price,21000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?gts=SSE-AD-5255932&gtssaleid=SSE-AD-5255932&rankingType=Spotlight
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,121600,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?gts=SSE-AD-5255932&gtssaleid=SSE-AD-5255932&rankingType=Spotlight
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?gts=SSE-AD-5255932&gtssaleid=SSE-AD-5255932&rankingType=Spotlight
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,price,price,21000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?Cr=0
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,121600,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?Cr=0
SSE-AD-5255932,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5255932/?Cr=0
SSE-AD-5125515,350Z - 2008 Nissan 350Z Touring Z33 Auto,price,price,15499,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5125515/?Cr=234
SSE-AD-5125515,350Z - 2008 Nissan 350Z Touring Z33 Auto,milage,milage,143000,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5125515/?Cr=234
SSE-AD-5125515,350Z - 2008 Nissan 350Z Touring Z33 Auto,age,age,10,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5125515/?Cr=234
OAG-AD-15543749,370Z - 2010 Nissan 370Z Z34 Auto,price,price,23990,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15543749/?Cr=112
OAG-AD-15543749,370Z - 2010 Nissan 370Z Z34 Auto,milage,milage,113254,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15543749/?Cr=112
OAG-AD-15543749,370Z - 2010 Nissan 370Z Z34 Auto,age,age,8,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15543749/?Cr=112
SSE-AD-4949490,350Z - 2008 Nissan 350Z Touring Z33 Auto,price,price,17900,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4949490/?Cr=212
SSE-AD-4949490,350Z - 2008 Nissan 350Z Touring Z33 Auto,milage,milage,132000,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4949490/?Cr=212
SSE-AD-4949490,350Z - 2008 Nissan 350Z Touring Z33 Auto,age,age,10,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4949490/?Cr=212
OAG-AD-15621546,350Z - 2007 Nissan 350Z Touring Z33 Manual,price,price,19990,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15621546/?Cr=276
OAG-AD-15621546,350Z - 2007 Nissan 350Z Touring Z33 Manual,milage,milage,118513,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15621546/?Cr=276
OAG-AD-15621546,350Z - 2007 Nissan 350Z Touring Z33 Manual,age,age,11,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15621546/?Cr=276
SSE-AD-5206411,350Z - 2008 Nissan 350Z Track Z33 Manual,price,price,20500,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5206411/?Cr=155
SSE-AD-5206411,350Z - 2008 Nissan 350Z Track Z33 Manual,milage,milage,122000,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5206411/?Cr=155
SSE-AD-5206411,350Z - 2008 Nissan 350Z Track Z33 Manual,age,age,10,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5206411/?Cr=155
SSE-AD-5162176,350Z - 2005 Nissan 350Z Touring Z33 Auto,price,price,15400,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5162176/?Cr=349
SSE-AD-5162176,350Z - 2005 Nissan 350Z Touring Z33 Auto,milage,milage,130000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5162176/?Cr=349
SSE-AD-5162176,350Z - 2005 Nissan 350Z Touring Z33 Auto,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5162176/?Cr=349
SSE-AD-4522123,350Z - 2005 Nissan 350Z Touring Z33 Auto,price,price,14900,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4522123/?Cr=397
SSE-AD-4522123,350Z - 2005 Nissan 350Z Touring Z33 Auto,milage,milage,133000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4522123/?Cr=397
SSE-AD-4522123,350Z - 2005 Nissan 350Z Touring Z33 Auto,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-4522123/?Cr=397
SHRM-AD-5721161,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721161/?Cr=380
SHRM-AD-5721161,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721161/?Cr=380
SHRM-AD-5721161,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721161/?Cr=380
SHRM-AD-5721165,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721165/?Cr=339
SHRM-AD-5721165,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721165/?Cr=339
SHRM-AD-5721165,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721165/?Cr=339
SHRM-AD-5721170,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721170/?Cr=267
SHRM-AD-5721170,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721170/?Cr=267
SHRM-AD-5721170,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721170/?Cr=267
SHRM-AD-5721171,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721171/?Cr=268
SHRM-AD-5721171,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721171/?Cr=268
SHRM-AD-5721171,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721171/?Cr=268
SHRM-AD-5721167,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721167/?Cr=311
SHRM-AD-5721167,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721167/?Cr=311
SHRM-AD-5721167,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721167/?Cr=311
SHRM-AD-5721173,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721173/?Cr=309
SHRM-AD-5721173,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721173/?Cr=309
SHRM-AD-5721173,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721173/?Cr=309
SHRM-AD-5721168,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56025,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721168/?Cr=308
SHRM-AD-5721168,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721168/?Cr=308
SHRM-AD-5721168,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721168/?Cr=308
SSE-AD-5226013,370Z - 2009 Nissan 370Z Z34 Manual,price,price,26800,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5226013/?Cr=99
SSE-AD-5226013,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,98000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5226013/?Cr=99
SSE-AD-5226013,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5226013/?Cr=99
OAG-AD-15459794,370Z - 2010 Nissan 370Z Z34 Auto,price,price,25833,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15459794/?Cr=218
OAG-AD-15459794,370Z - 2010 Nissan 370Z Z34 Auto,milage,milage,109305,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15459794/?Cr=218
OAG-AD-15459794,370Z - 2010 Nissan 370Z Z34 Auto,age,age,8,https://www.carsales.com.au/dealer/details/Nissan-370Z-2010/OAG-AD-15459794/?Cr=218
SSE-AD-5239615,370Z - 2009 Nissan 370Z Z34 Manual,price,price,21499,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5239615/?Cr=275
SSE-AD-5239615,370Z - 2009 Nissan 370Z Z34 Manual,milage,milage,125000,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5239615/?Cr=275
SSE-AD-5239615,370Z - 2009 Nissan 370Z Z34 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-370Z-2009/SSE-AD-5239615/?Cr=275
SSE-AD-5053831,350Z - 2009 Nissan 350Z Touring Z33 Manual,price,price,20500,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5053831/?Cr=391
SSE-AD-5053831,350Z - 2009 Nissan 350Z Touring Z33 Manual,milage,milage,130000,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5053831/?Cr=391
SSE-AD-5053831,350Z - 2009 Nissan 350Z Touring Z33 Manual,age,age,9,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5053831/?Cr=391
SSE-AD-5175591,350Z - 2004 Nissan 350Z Z33 Auto,price,price,12999,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5175591/?Cr=277
SSE-AD-5175591,350Z - 2004 Nissan 350Z Z33 Auto,milage,milage,138500,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5175591/?Cr=277
SSE-AD-5175591,350Z - 2004 Nissan 350Z Z33 Auto,age,age,14,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5175591/?Cr=277
OAG-AD-14715956,350Z - 2008 Nissan 350Z Touring Z33 Auto,price,price,19999,https://www.carsales.com.au/dealer/details/Nissan-350Z-2008/OAG-AD-14715956/?Cr=179
OAG-AD-14715956,350Z - 2008 Nissan 350Z Touring Z33 Auto,milage,milage,128000,https://www.carsales.com.au/dealer/details/Nissan-350Z-2008/OAG-AD-14715956/?Cr=179
OAG-AD-14715956,350Z - 2008 Nissan 350Z Touring Z33 Auto,age,age,10,https://www.carsales.com.au/dealer/details/Nissan-350Z-2008/OAG-AD-14715956/?Cr=179
SHRM-AD-5721159,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721159/?Cr=347
SHRM-AD-5721159,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721159/?Cr=347
SHRM-AD-5721159,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721159/?Cr=347
SHRM-AD-5721169,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721169/?Cr=270
SHRM-AD-5721169,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721169/?Cr=270
SHRM-AD-5721169,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721169/?Cr=270
SHRM-AD-5721160,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721160/?Cr=229
SHRM-AD-5721160,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721160/?Cr=229
SHRM-AD-5721160,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721160/?Cr=229
SHRM-AD-5721166,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721166/?Cr=241
SHRM-AD-5721166,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721166/?Cr=241
SHRM-AD-5721166,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721166/?Cr=241
SHRM-AD-5721174,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721174/?Cr=262
SHRM-AD-5721174,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721174/?Cr=262
SHRM-AD-5721174,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721174/?Cr=262
SHRM-AD-5721158,370Z - 2017 Nissan 370Z Z34 Manual,price,price,56520,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721158/?Cr=178
SHRM-AD-5721158,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721158/?Cr=178
