,date,bed,bed_sales,bed_weighting,chairs,chairs_sales,chairs_weighting,wardrobe,wardrobe_sales,wardrobe_weighting,furniture,furniture_sales,furniture_weighting,hand tool,hand tool_sales,hand tool_weighting,light bulb,light bulb_sales,light bulb_weighting,kettle,kettle_sales,kettle_weighting,fan,fan_sales,fan_weighting,fridge,fridge_sales,fridge_weighting
286,2016-12-15,16.3,48.9,3.0,119.03,4642.21,39.0003360497,45.17,813.13,18.0015497011,263.28,6582.01,25.0000379824,54.02,324.11,5.99981488338,6.58,855.34,129.990881459,53.23,3033.96,56.9971820402,96.14,12786.23,132.995943416,85.68,1199.56,14.0004668534
287,2016-12-18,9.53,19.06,2.0,103.14,2784.86,27.0007756448,39.92,439.08,10.998997996,319.32,6066.99,18.9997181511,30.19,211.31,6.99933752898,6.47,634.51,98.0695517774,51.93,1973.34,38.0,72.58,19088.27,262.996279967,220.29,2423.23,11.0001815788
288,2016-12-19,36.4,36.4,1.0,67.83,1966.95,28.9982308713,65.34,1241.52,19.0009182736,231.14,3236.0,14.0001730553,40.79,203.93,4.99950968375,6.41,499.96,77.9968798752,43.51,1566.39,36.0006894967,65.6,6625.79,101.002896341,67.86,610.76,9.00029472443
289,2016-12-21,16.21,16.21,1.0,80.22,2727.48,34.0,29.9,448.44,14.997993311,303.57,6375.07,21.0003294133,26.86,80.58,3.0,5.55,565.92,101.967567568,51.05,1123.07,21.9994123408,62.9,3837.17,61.0042925278,72.77,727.68,9.99972516147
290,2016-12-24,12.67,38.01,3.0,101.44,2738.89,27.0000985804,49.96,349.7,6.99959967974,200.18,3803.35,18.9996503147,13.78,68.89,4.9992743106,5.5,605.3,110.054545455,34.45,2239.03,64.9936139332,55.84,3127.31,56.0048352436,162.36,1461.26,9.00012318305
291,2016-12-26,3.95,3.95,1.0,106.07,2015.26,18.9993400585,88.59,797.3,8.99988712044,267.27,4810.84,17.9999251693,25.79,283.64,10.9980612641,6.43,764.79,118.940902022,41.22,1648.84,40.0009704027,81.1,6974.87,86.0033292232,121.64,2432.71,19.9992601118
292,2016-12-27,11.48,11.48,1.0,104.32,3964.12,37.9996165644,47.24,803.03,16.9989415749,316.44,5062.99,15.9998419922,21.54,258.42,11.9972144847,6.04,1117.25,184.975165563,48.06,1874.47,39.0027049521,71.91,7263.26,101.004867195,95.57,1337.97,13.9998953647
293,2016-12-28,14.37,28.73,1.99930410578,139.3,4039.63,28.9994974874,144.34,2598.13,18.0000692809,312.15,7179.43,22.9999359282,24.04,120.18,4.99916805324,6.19,971.49,156.945072698,35.81,4117.7,114.987433678,64.28,5527.74,85.9947106409,271.55,3258.6,12.0
294,2017-01-01,39.83,39.83,1.0,117.04,3862.33,33.0000854409,22.78,227.77,9.99868305531,281.99,6767.79,24.0001063868,27.12,298.37,11.0018436578,7.3,934.55,128.020547945,29.77,2798.58,94.0067181727,52.55,5570.81,106.009705043,103.79,1245.52,12.0003853936
295,2017-01-03,12.74,12.74,1.0,117.31,1876.96,16.0,31.96,287.62,8.99937421777,266.25,4526.24,16.9999624413,25.43,203.41,7.99882029099,7.39,812.64,109.964817321,43.03,1376.88,31.998140832,83.35,7084.39,84.9956808638,124.32,1243.18,9.99983912484
296,2017-01-04,16.17,16.17,1.0,137.59,3164.58,23.0000726797,45.38,544.57,12.0002203614,300.32,3904.13,12.9999001066,37.03,407.36,11.0008101539,6.14,700.03,114.011400651,60.05,1501.18,24.9988343047,74.76,5756.33,76.997458534,124.73,1247.32,10.0001603463
297,2017-01-06,11.1,22.19,1.9990990991,151.67,2881.78,19.0003296631,82.21,1397.59,17.0002432794,278.19,2503.75,9.00014378662,19.19,115.13,5.99947889526,7.02,807.58,115.03988604,47.68,1382.8,29.0016778523,78.65,7078.45,89.9993642721,48.59,583.07,11.9997941963
298,2017-01-08,24.3,24.3,1.0,124.77,3493.69,28.0010419171,52.02,728.24,13.999231065,384.43,6535.29,16.9999479749,35.8,143.18,3.99944134078,7.61,905.42,118.977660972,34.18,1093.75,31.9997074312,89.58,11376.92,127.002902434,82.44,906.85,11.0001213003
299,2017-01-11,17.71,17.71,1.0,106.32,5316.07,50.0006583898,67.01,804.14,12.0002984629,294.11,6176.34,21.0001020027,28.16,281.55,9.99822443182,6.25,669.14,107.0624,37.26,1490.4,40.0,63.1,7571.48,119.991759113,44.32,265.94,6.00045126354
300,2017-01-14,10.11,30.32,2.99901088032,97.34,3212.15,32.9992808712,52.34,785.14,15.0007642339,320.07,6081.3,18.9999062705,37.26,409.81,10.9986580784,6.16,856.65,139.066558442,34.75,1077.15,30.9971223022,79.61,13852.21,174.000879287,30.13,421.81,13.9996681049
301,2017-01-17,14.79,29.58,2.0,133.54,2937.77,21.9991762768,34.45,275.56,7.99883889695,338.38,8797.98,26.0002955257,14.32,114.58,8.00139664804,5.15,741.41,143.963106796,33.87,948.24,27.9964570416,69.61,9815.67,141.009481396,93.83,750.61,7.99968027283
302,2017-01-18,10.99,10.99,1.0,107.95,1835.16,17.0000926355,41.58,956.32,22.9995189995,255.82,2813.98,10.9998436401,23.2,162.41,7.00043103448,6.36,1036.59,162.985849057,36.7,1394.66,38.0016348774,70.15,4349.07,61.9967213115,47.42,189.69,4.00021088148
303,2017-01-19,13.24,26.47,1.99924471299,100.05,2601.32,26.0001999,41.85,753.27,17.9992831541,271.82,5979.98,21.9997792657,43.49,217.43,4.99954012417,5.63,635.91,112.95026643,38.75,891.25,23.0,50.67,3090.61,60.9948687586,35.42,283.34,7.99943534726
304,2017-01-21,86.8,86.8,1.0,192.33,3269.56,16.9997400302,64.94,844.25,13.0004619649,399.37,4393.05,10.9999499211,30.51,274.56,8.99901671583,7.06,860.94,121.946175637,44.66,1295.02,28.9973130318,46.54,3351.06,72.0038676407,106.65,1706.45,16.0004688233
305,2017-01-23,74.73,74.73,1.0,87.65,1928.22,21.999087279,106.46,745.24,7.00018786399,271.4,2985.44,11.0001473839,33.51,435.64,13.0002984184,6.85,1096.78,160.113868613,39.28,1492.69,38.0012729124,56.59,5602.27,98.9975260647,107.72,1508.11,14.0002784998
306,2017-01-24,10.16,50.8,5.0,119.53,2151.57,18.000250983,48.45,581.42,12.0004127967,265.11,4506.83,16.9998491192,27.82,250.4,9.00071890726,7.54,1115.41,147.932360743,40.34,1290.86,31.9995042142,96.19,10484.82,109.00114357,186.36,3168.18,17.0003219575
307,2017-01-26,17.6,35.19,1.99943181818,84.92,3396.85,40.0005887894,118.57,1659.94,13.9996626465,204.65,2865.06,13.9998045443,25.84,361.75,13.9996130031,6.47,996.93,154.085007728,33.12,1291.69,39.0003019324,87.89,10634.57,120.998634657,791.24,13451.14,17.0000758303
308,2017-02-05,9.95,9.95,1.0,132.51,2385.16,17.999849068,31.38,439.28,13.9987253027,330.0,5609.93,16.9997878788,29.44,235.55,8.00101902174,4.76,661.75,139.023109244,56.8,4033.09,71.0051056338,148.56,42190.0,283.992999461,561.94,17982.03,31.9999110225
309,2017-02-06,16.94,16.94,1.0,77.26,3322.07,42.9985762361,62.44,874.2,14.000640615,226.8,3402.0,15.0,37.64,301.11,7.99973432519,5.98,957.2,160.066889632,48.07,2884.34,60.0029124194,165.47,27798.9,167.999637397,643.74,15449.76,24.0
310,2017-02-08,18.33,18.33,1.0,105.25,2736.47,25.9997149644,99.46,895.16,9.00020108586,403.26,5242.34,12.9999008084,37.67,150.68,4.0,7.62,845.81,110.998687664,57.03,2908.56,51.0005260389,138.45,22844.49,165.001733478,661.34,15210.9,23.0001209665
311,2017-02-09,3.06,3.06,1.0,101.14,1719.39,17.0000988728,39.25,510.22,12.9992356688,301.74,3620.84,11.9998674355,25.91,181.37,7.0,5.82,756.43,129.970790378,47.65,2191.78,45.9974816369,153.29,18701.09,121.998108161,748.48,19460.59,26.0001469645
312,2017-02-11,11.51,11.51,1.0,102.88,925.89,8.99970839813,58.96,766.44,12.9993215739,259.95,2859.49,11.0001538757,34.21,273.7,8.00058462438,6.45,1006.75,156.085271318,56.41,3497.27,61.997340897,116.38,15245.5,130.997594088,546.1,15836.99,29.000164805
313,2017-02-12,11.18,11.18,1.0,128.53,3341.76,25.9998443943,54.04,1188.93,22.0009252406,143.61,2297.68,15.9994429357,28.22,366.9,13.0014174344,6.49,1050.99,161.93990755,51.42,2571.23,50.0044729677,70.2,6247.89,89.0012820513,97.27,1167.23,11.9998971934
314,2017-02-13,13.18,26.35,1.99924127466,135.73,3393.21,24.9997052973,106.04,2969.08,27.9996227839,375.39,5255.4,13.9998401662,17.9,340.02,18.9955307263,6.47,932.03,144.054095827,42.14,1390.69,33.0016611296,82.76,9517.94,115.006524891,103.59,1035.93,10.0002896032
315,2017-02-16,12.28,12.28,1.0,84.65,7449.26,88.0007088009,167.67,1341.34,7.99988071808,319.34,5109.36,15.9997494833,28.28,282.8,10.0,6.21,838.94,135.095008052,43.61,1439.1,32.9993120844,65.47,5499.66,84.0027493508,34.54,276.35,8.00086855819
316,2017-02-17,13.84,27.68,2.0,128.25,2308.48,17.9998440546,53.27,639.2,11.9992491083,231.64,3242.93,13.9998704887,21.45,171.56,7.99813519814,5.82,913.52,156.962199313,38.41,1344.32,34.9992189534,67.87,6040.6,89.0025047886,40.63,243.77,5.99975387645
317,2017-02-19,16.09,16.09,1.0,83.44,2753.42,32.998801534,98.38,1672.45,16.9998983533,257.15,2314.32,8.99988333657,55.53,277.66,5.00018008284,6.32,847.15,134.042721519,43.71,1442.53,33.002287806,69.26,7134.07,103.004187121,150.93,1811.11,11.9996687206
318,2017-02-20,10.73,21.45,1.99906803355,74.56,5368.28,71.9994635193,37.28,186.4,5.0,214.77,4080.72,19.0004190529,26.79,214.34,8.00074654722,6.52,1023.11,156.918711656,40.75,1548.53,38.0007361963,54.78,4053.98,74.0047462578,59.57,774.37,12.9993285211
319,2017-02-22,30.66,30.66,1.0,156.21,3124.29,20.0005761475,55.25,773.48,13.999638009,360.86,4330.31,11.9999722884,20.27,263.52,13.0004933399,7.44,1063.23,142.907258065,41.39,1738.43,42.0012080213,74.67,8811.48,118.005624749,87.55,1225.71,14.0001142204
320,2017-02-23,12.29,12.29,1.0,117.67,2824.15,24.000594884,104.6,1882.87,18.0006692161,355.84,2135.04,6.0,41.82,543.68,13.0004782401,6.3,937.96,148.882539683,42.17,2150.74,51.0016599478,80.28,8911.55,111.005854509,57.03,684.37,12.0001753463
321,2017-02-26,12.28,12.28,1.0,127.94,3198.6,25.0007816164,66.49,930.86,14.0,330.35,7598.11,23.0001816255,8.59,17.18,2.0,5.96,930.17,156.068791946,44.62,1472.51,33.0011205737,72.72,6908.16,94.99669967,17.59,70.37,4.00056850483
322,2017-03-02,7.65,7.65,1.0,89.99,3419.49,37.998555395,76.49,994.38,13.000130736,254.21,4321.58,17.0000393376,21.45,128.7,6.0,5.65,898.23,158.978761062,46.81,1497.84,31.9982909635,54.05,4486.25,83.0018501388,143.5,860.98,5.99986062718
323,2017-03-04,17.4,34.79,1.99942528736,114.4,1944.72,16.9993006993,72.93,1021.01,13.9998628822,280.16,3642.1,13.0000713878,27.13,217.04,8.0,7.28,1033.45,141.957417582,38.91,856.05,22.00077101,63.11,3723.5,59.0001584535,155.51,1555.1,10.0
324,2017-03-09,10.87,10.87,1.0,115.7,2892.52,25.0001728608,46.8,1123.09,23.9976495726,331.46,5634.82,17.0,26.64,239.75,8.99962462462,5.33,554.29,103.994371482,38.66,1005.03,25.9966373513,46.71,2428.86,51.9987154785,101.03,1212.39,12.0002969415
325,2017-03-10,11.34,11.34,1.0,130.65,4050.19,31.0003061615,36.88,516.31,13.9997288503,243.12,3889.87,15.9997943402,39.06,390.57,9.99923195084,6.77,1062.69,156.970457903,51.06,1582.9,31.0007833921,48.25,3811.41,78.9929533679,129.4,1035.17,7.99976816074
326,2017-03-11,23.38,93.5,3.99914456801,140.23,2243.63,15.9996434429,101.3,1722.07,16.99970385,282.11,1974.75,6.99992910567,25.92,259.15,9.99807098765,8.06,1410.03,174.941687345,47.98,1775.16,36.9979157982,59.71,5552.66,92.993803383,291.69,3791.99,13.0000685659
327,2017-03-17,11.6,11.6,1.0,113.37,2947.69,26.0006174473,57.41,861.17,15.0003483714,306.56,5824.65,19.00003262,21.75,108.73,4.99908045977,7.73,1290.21,166.909443726,44.59,1471.42,32.9988786723,99.6,12549.73,126.001305221,529.64,4766.73,8.99994335775
328,2017-03-21,10.05,10.05,1.0,121.82,2436.47,20.0005746183,62.25,435.74,6.99983935743,457.9,7784.28,16.9999563223,44.11,220.55,5.0,7.71,1010.24,131.029831388,53.43,1282.38,24.0011229646,90.58,9510.59,104.996577611,543.93,8158.91,14.9999264611
329,2017-03-27,30.47,30.47,1.0,83.42,5505.8,66.0009590026,69.87,1397.34,19.9991412623,602.33,7830.24,12.999916989,37.95,189.76,5.00026350461,7.49,1048.78,140.024032043,58.92,2238.78,37.9969450102,96.06,8164.98,84.9987507808,241.22,3618.28,14.9999170881
330,2017-03-28,54.82,54.82,1.0,88.95,3113.19,34.9993254637,23.74,261.09,10.99789385,310.99,2487.95,8.00009646612,27.12,162.72,6.0,7.92,1092.58,137.952020202,54.01,1674.28,30.9994445473,68.58,5554.99,81.0001458151,313.36,3133.64,10.0001276487
331,2017-03-30,7.9,15.79,1.99873417722,107.27,3325.32,30.9995338865,49.29,1183.0,24.0008115236,286.04,3432.43,11.9998251993,30.25,272.23,8.99933884298,6.02,733.86,121.903654485,53.55,1445.97,27.0022408964,68.1,6537.8,96.0029368576,103.86,623.18,6.00019256692
332,2017-04-02,11.53,11.53,1.0,134.36,2821.63,21.0005209884,56.12,841.84,15.0007127584,542.04,8130.62,15.0000368976,29.3,205.08,6.99931740614,6.21,893.77,143.92431562,37.01,1110.41,30.0029721697,56.96,3702.4,65.0,193.89,2326.69,12.0000515756
333,2017-04-03,10.83,21.66,2.0,123.1,2462.05,20.0004061738,41.87,669.87,15.9988058276,246.67,1973.39,8.00012161998,48.45,290.68,5.9995872033,8.05,1263.75,156.98757764,49.91,2844.66,56.9957924264,58.1,8656.51,148.993287435,124.49,1244.86,9.99967868905
334,2017-04-05,11.43,11.43,1.0,109.78,3293.47,30.0006376389,74.08,1259.41,17.000674946,243.31,3406.39,14.0002054992,23.53,282.39,12.0012749681,6.2,986.45,159.10483871,43.07,3574.57,82.9944276759,49.06,6672.34,136.003668977,37.81,415.86,10.9986775985
335,2017-04-09,12.76,12.76,1.0,106.7,2880.84,26.9994376757,99.45,2187.8,21.9989944696,198.61,7149.94,35.9998993001,30.04,240.32,8.0,6.52,1114.33,170.909509202,39.08,2071.34,53.0025588536,44.29,5757.55,129.996613231,51.76,103.51,1.99980680062
336,2017-04-10,12.3,12.3,1.0,91.58,2564.37,28.0014195239,58.09,929.36,15.9986228266,194.26,2719.64,14.0,26.6,239.4,9.0,6.42,821.41,127.945482866,47.09,2825.26,59.9970269696,65.99,7456.88,113.000151538,33.92,101.77,3.00029481132
337,2017-04-11,28.12,28.12,1.0,69.93,3636.43,52.001001001,64.24,899.4,14.000622665,250.69,4512.49,18.0002792293,40.91,368.19,9.0,6.91,987.67,142.933429812,45.96,2481.6,53.9947780679,66.2,6686.59,101.005891239,41.13,329.0,7.99902747386
338,2017-04-27,17.15,17.15,1.0,125.52,3012.44,23.9996813257,31.44,503.05,16.0003180662,407.98,5303.73,12.999975489,21.78,152.49,7.00137741047,7.61,1027.95,135.078843627,41.25,2392.65,58.0036363636,55.63,4673.24,84.0057522919,44.96,224.8,5.0
339,2017-04-30,37.39,37.39,1.0,115.45,4964.38,43.0002598528,66.32,1061.16,16.0006031363,408.63,5720.76,13.9998531679,20.2,262.65,13.0024752475,7.36,795.03,108.020380435,42.55,3361.15,78.9929494712,57.99,6262.95,108.000517331,44.01,792.15,17.9993183367
340,2017-05-14,11.09,11.09,1.0,86.58,2251.14,26.0006930007,40.83,694.06,16.9987754102,206.31,1650.44,7.99980611701,22.34,357.42,15.9991047449,7.05,1093.04,155.041134752,42.55,2084.89,48.9985898942,54.43,7293.45,133.996876722,64.86,778.37,12.0007708912
341,2017-05-18,8.81,8.81,1.0,86.98,2435.45,28.000114969,33.58,436.5,12.9988088148,337.35,6072.28,17.9999407144,16.85,84.25,5.0,8.07,1411.48,174.904584882,42.79,813.08,19.0016358962,62.78,5964.16,95.0009557184,248.91,2738.02,11.0000401752
342,2017-05-20,7.44,7.44,1.0,208.83,7935.68,38.0006704018,43.5,1174.38,26.9972413793,313.21,4384.94,14.0,26.63,292.93,11.0,6.74,1017.74,151.0,39.11,860.34,21.9979544873,67.5,7897.63,117.001925926,188.37,1883.74,10.000212348
343,2017-05-27,2.87,2.87,1.0,91.46,4298.39,46.9974852394,25.41,508.29,20.0035419126,334.9,4353.68,12.9999402807,46.43,232.15,5.0,8.29,1085.52,130.943305187,43.46,1347.12,30.996778647,63.36,7032.64,110.994949495,291.83,3501.92,11.9998629339
344,2017-05-28,1.49,1.49,1.0,88.37,3446.26,38.9980762702,62.52,562.66,8.99968010237,310.75,4972.03,16.0000965406,22.14,265.65,11.9986449864,7.56,1134.48,150.063492063,43.63,1963.22,44.9970203988,77.11,8790.18,113.995331345,367.1,5139.37,13.9999182784
345,2017-05-31,11.93,11.93,1.0,103.39,2378.02,23.0004836058,35.4,672.59,18.9997175141,403.77,6864.11,17.0000495332,19.29,77.15,3.99948159668,7.2,907.16,125.994444444,32.84,820.93,24.9978684531,108.2,6059.3,56.0009242144,42.96,644.41,15.0002327747
346,2017-06-06,22.41,22.41,1.0,109.95,3078.59,27.9999090496,60.48,967.63,15.9991732804,293.78,3525.36,12.0,17.32,121.22,6.99884526559,6.16,745.13,120.962662338,36.57,987.32,26.9980858627,86.38,6565.06,76.0020838157,127.51,2040.19,16.0002352757
347,2017-06-07,16.54,16.54,1.0,128.78,2446.79,18.9997670446,39.86,797.14,19.9984947316,443.05,5759.68,13.0000677124,35.39,389.34,11.0014128285,7.39,1152.32,155.929634641,52.26,1254.16,23.9984691925,70.23,9059.38,128.995870711,209.82,2727.63,12.9998570203
348,2017-06-12,74.54,74.54,1.0,108.32,2816.24,25.9992614476,65.84,987.54,14.9990886999,188.28,3389.06,18.0001062248,30.16,331.76,11.0,5.88,994.42,169.119047619,51.63,1394.0,26.9998063142,69.17,7194.14,104.006650282,149.14,1938.81,12.9999329489
349,2017-06-13,14.03,14.03,1.0,146.23,3070.89,21.0004103125,50.44,1210.45,23.9978191911,172.83,1901.12,10.9999421397,40.83,530.84,13.0012245898,8.66,1367.59,157.920323326,47.44,1280.85,26.9993676223,65.79,5986.98,91.0013679891,98.28,1670.73,16.9996947497
350,2017-06-24,12.1,36.29,2.99917355372,109.0,5340.9,48.9990825688,40.81,979.43,23.999754962,197.33,5920.04,30.0007094714,39.74,238.43,5.99974836437,7.43,1159.0,155.98923284,40.77,1549.39,38.0031886191,62.65,5951.87,95.001915403,125.28,1378.04,10.9996807152
351,2017-06-29,12.82,64.12,5.0015600624,137.03,3836.86,28.0001459534,25.54,664.0,25.9984338293,342.05,5130.73,14.999941529,37.57,187.85,5.0,8.48,1475.15,173.956367925,33.15,828.71,24.9987933635,45.37,3130.62,69.0019836897,142.07,994.47,6.99985922433
352,2017-06-30,14.39,14.39,1.0,106.91,2672.85,25.0009353662,34.86,697.29,20.0025817556,238.87,1194.35,5.0,32.85,262.82,8.00060882801,7.98,917.19,114.936090226,41.8,1044.97,24.9992822967,67.6,5611.06,83.0038461538,211.0,2954.02,14.0000947867
353,2017-07-02,4.6,4.6,1.0,121.09,1816.29,14.9995045008,60.68,1213.69,20.0014831905,276.05,4692.81,16.9998550987,28.09,337.13,12.0017799929,6.9,1104.61,160.088405797,46.88,1218.96,26.0017064846,58.11,5752.69,98.9965582516,429.56,11168.62,26.0001396778
354,2017-07-05,49.45,49.45,1.0,127.04,2667.74,20.9992128463,58.61,1465.16,24.9984644259,300.56,4508.36,14.9998669151,29.15,320.61,10.9986277873,8.01,1377.65,171.991260924,32.57,1335.53,41.0049124962,69.84,8450.46,120.99742268,676.05,11492.91,17.0000887508
355,2017-07-08,5.32,5.32,1.0,104.8,2829.72,27.0011450382,15.69,94.12,5.99872530274,154.8,1238.39,7.99993540052,33.82,169.11,5.00029568303,7.15,1494.16,208.973426573,46.05,1887.89,40.9965255157,117.38,12559.69,107.00025558,1003.15,37116.64,37.0000897174
356,2017-07-18,14.33,14.33,1.0,144.98,3334.58,23.0002759001,39.33,1101.31,28.0017798118,277.79,5555.72,19.9997120127,36.45,182.24,4.99972565158,7.84,1136.13,144.914540816,55.05,4128.66,74.9983651226,156.82,30580.2,195.001913021,990.02,46530.75,46.9998080847
357,2017-07-19,9.47,9.47,1.0,121.1,2421.96,19.9996696945,59.55,1190.94,19.9989924433,409.82,4508.07,11.0001220048,40.23,241.39,6.00024857072,6.88,1438.17,209.036337209,59.81,3887.72,65.0011703728,141.79,22686.54,160.000987376,1253.41,46376.13,36.9999680871
358,2017-07-21,8.4,16.79,1.99880952381,94.93,3512.48,37.0007373854,90.64,997.05,11.0001103266,326.5,4570.93,13.9997856049,38.62,77.23,1.9997410668,7.3,971.22,133.043835616,53.9,2694.96,49.999257885,154.66,23353.06,150.996120522,1171.45,35143.44,29.9999487814
359,2017-07-22,5.15,5.15,1.0,97.88,4991.72,50.9983653453,79.62,955.48,12.0005023863,193.37,2900.5,14.9997414283,37.32,223.9,5.99946409432,7.26,1169.21,161.048209366,57.34,3440.27,59.9977328218,136.62,18580.2,135.999121651,1142.4,47980.92,42.000105042
360,2017-07-29,12.01,12.01,1.0,131.75,3952.54,30.0003036053,34.4,619.27,18.0020348837,145.58,2183.71,15.0000686908,28.68,315.51,11.0010460251,6.82,1119.0,164.076246334,52.86,2748.7,51.9996216421,139.53,18557.18,132.997778256,1201.27,52855.76,43.9999001057
361,2017-07-31,15.06,15.06,1.0,116.8,1868.85,16.0004280822,32.1,353.09,10.9996884735,238.59,2863.07,11.9999580871,34.02,340.18,9.99941211052,7.69,1522.65,198.00390117,61.23,3857.49,63.0,116.02,20071.15,172.997328047,1182.33,53205.06,45.0001776154
362,2017-08-06,11.87,11.87,1.0,142.95,2287.22,16.0001399091,111.3,1001.67,8.99973045822,232.12,3481.76,14.9998276753,30.77,215.38,6.99967500812,7.66,1423.83,185.878590078,50.08,3605.78,72.000399361,127.47,18738.76,147.005256139,1141.82,75359.97,65.9998686308
363,2017-08-07,78.34,78.34,1.0,113.74,1706.06,14.9996483207,55.13,771.83,14.0001813894,312.12,5930.37,19.0002883506,27.77,194.4,7.00036010083,7.5,1283.18,171.090666667,60.58,5876.47,97.0034664906,111.98,16685.74,149.00642972,1111.94,50037.1,44.9998201342
364,2017-08-09,23.65,23.65,1.0,57.68,3922.27,68.000520111,107.35,1610.3,15.0004657662,279.86,2238.88,8.0,51.49,617.91,12.0005826374,8.81,1586.27,180.053348468,53.02,3870.57,73.0020746888,132.32,16143.58,122.004081016,540.56,5946.21,11.0000924967
365,2017-08-14,77.95,77.95,1.0,153.08,2755.5,18.0003919519,38.76,930.33,24.0023219814,262.52,3675.22,13.999771446,28.43,142.14,4.99964825888,9.23,1421.51,154.009750813,42.1,1515.64,36.0009501188,51.38,3596.85,70.0048657065,230.87,1846.92,7.99982674232
366,2017-08-15,10.73,10.73,1.0,112.6,3377.94,29.9994671403,47.33,1230.51,25.9985210226,332.32,3987.84,12.0,31.73,285.54,8.99905452253,8.27,1050.41,127.014510278,48.41,1016.58,20.9993802933,63.65,3946.26,61.9993715632,146.4,1464.0,10.0
367,2017-08-19,54.56,54.56,1.0,127.61,4083.41,31.9991379986,46.7,653.85,14.0010706638,389.74,3117.9,7.99994868374,37.84,302.69,7.99920718816,7.07,967.92,136.90523338,59.26,1244.44,20.9996625042,64.32,4952.38,76.9959577114,198.3,2974.56,15.0003025719
368,2017-08-24,28.43,85.29,3.0,108.45,1518.35,14.000461042,66.7,1200.66,18.0008995502,261.87,2880.57,11.0,23.7,165.92,7.00084388186,8.46,1438.69,170.057919622,40.52,1094.12,27.0019743337,75.38,7462.47,98.9980100822,173.42,2601.37,15.0004036443
369,2017-09-01,15.61,31.21,1.99935938501,62.43,1248.52,19.9987185648,42.64,852.7,19.9976547842,260.31,7288.54,27.9994621797,32.43,291.9,9.00092506938,7.33,1326.53,180.97271487,44.02,968.53,22.0020445252,57.59,4376.48,75.9937489147,113.11,2262.28,20.0007072761
370,2017-09-03,78.96,78.96,1.0,145.26,2614.6,17.9994492634,34.83,627.01,18.0020097617,165.22,2478.36,15.0003631522,32.89,164.46,5.00030404378,7.2,1289.58,179.108333333,53.22,1490.27,28.0020668921,45.68,3060.4,66.996497373,82.73,579.14,7.00036262541
371,2017-09-05,11.7,11.7,1.0,89.52,2148.39,23.9989946381,28.86,490.55,16.9975744976,335.34,6036.11,17.9999701795,44.0,88.0,2.0,7.22,1011.38,140.08033241,50.62,1366.78,27.0007902015,108.79,6091.96,55.997426234,233.87,2572.59,11.0000855176
372,2017-09-07,27.34,82.02,3.0,147.97,3403.21,22.9993241873,34.14,614.59,18.0020503808,331.8,2322.6,7.0,10.14,30.42,3.0,7.66,1118.87,146.066579634,48.8,1220.05,25.0010245902,36.06,2127.83,59.008042152,108.74,869.92,8.0
373,2017-09-08,14.02,28.04,2.0,91.21,2280.16,24.9990132661,56.09,1065.77,19.0010697094,165.84,2985.11,17.9999397009,4.43,22.13,4.99548532731,7.73,1089.32,140.921086675,38.71,812.93,21.0005166624,73.03,3505.59,48.0020539504,91.87,551.19,5.99967345162
374,2017-09-16,17.61,17.61,1.0,109.16,5021.31,45.9995419568,88.07,1673.42,19.0010219144,227.03,1589.23,7.00008809408,32.78,196.65,5.99908480781,7.57,1165.68,153.98678996,40.62,1015.56,25.0014771049,79.76,4865.65,61.0036359077,198.93,1392.48,6.99984919318
375,2017-09-25,51.86,51.86,1.0,101.94,1019.37,9.99970570924,91.28,1369.19,14.999890447,343.88,5158.24,15.0001163196,24.12,361.84,15.0016583748,7.26,1182.69,162.904958678,50.42,1915.79,37.9966283221,93.9,5634.17,60.0018104366,143.66,1436.6,10.0
376,2017-09-26,16.02,32.04,2.0,29.54,5051.88,171.018280298,47.01,658.17,14.0006381621,180.86,2893.78,16.0001105828,55.85,390.93,6.99964189794,7.18,1235.71,172.104456825,48.46,1647.59,33.9989682212,51.87,4512.72,87.000578369,148.75,2082.5,14.0
377,2017-10-01,17.26,17.26,1.0,93.98,3853.0,40.9980846989,21.24,382.26,17.9971751412,257.19,6172.61,24.0001944088,32.18,321.79,9.99968924798,8.75,1294.52,147.945142857,46.18,1431.72,31.0030316154,53.59,4608.56,85.9966411644,33.9,508.52,15.0005899705
378,2017-10-02,12.45,12.45,1.0,120.24,4088.15,33.999916833,37.08,407.84,10.9989212513,341.02,7161.32,20.9997067621,45.52,546.21,11.999340949,8.41,1387.66,165.001189061,41.9,1089.31,25.9978520286,54.5,4850.07,88.9921100917,87.78,702.25,8.00011392117
379,2017-10-03,12.91,12.91,1.0,107.26,3325.16,31.000932314,31.07,341.8,11.0009655616,349.08,3141.75,9.00008594019,22.62,226.18,9.9991158267,8.43,1584.21,187.925266904,45.42,1635.2,36.0017613386,75.83,6066.07,79.9956481604,56.16,112.31,1.99982193732
380,2017-10-04,87.97,87.97,1.0,57.27,2691.56,46.9977300506,36.78,588.51,16.0008156607,400.03,4400.34,11.0000249981,53.43,373.98,6.99943851769,8.87,1339.55,151.020293123,39.25,1412.93,35.9982165605,67.77,4405.02,64.9995573263,158.47,950.8,5.99987379315
381,2017-10-07,34.93,34.93,1.0,133.08,3327.04,25.0003005711,27.86,362.24,13.0021536253,487.52,10237.99,21.0001435839,29.58,207.06,7.0,10.02,1342.59,133.991017964,40.51,1863.48,46.0004937053,53.28,4049.64,76.0067567568,195.74,2348.83,11.9997445591
