,date,beer,beer_sales,beer_weighting,scotch,scotch_sales,scotch_weighting,vodka,vodka_sales,vodka_weighting,whiskey,whiskey_sales,whiskey_weighting,wine,wine_sales,wine_weighting
797,2017-10-06,38.36,383.56,9.998957247132429,75.04,8779.96,117.00373134328356,124.74,3368.1,27.000962000962,134.61,403.82,2.9999257113141664,37.81,4159.53,110.01137265273736
798,2017-10-07,29.45,88.36,3.000339558573854,105.31,6950.2,65.9975310986611,77.88,3348.73,42.998587570621474,109.96,879.64,7.999636231356857,41.11,5015.79,122.00900024324982
799,2017-10-08,48.39,387.13,8.00020665426741,92.69,7229.93,78.00118675153739,90.61,1993.32,21.998896369054187,69.74,697.44,10.000573558933182,41.61,3952.66,94.99303052150925
800,2017-10-09,20.65,144.53,6.99903147699758,139.41,9479.98,68.00071730865791,75.47,1132.08,15.00039750894395,197.86,395.72,2.0,43.77,6828.18,156.0013708019191
801,2017-10-10,62.1,248.4,4.0,83.45,584.12,6.999640503295386,90.45,1085.45,12.000552791597569,168.81,1181.68,7.00005923819679,44.16,11260.14,254.9850543478261
802,2017-10-11,32.77,229.42,7.000915471467805,138.08,4556.66,33.00014484356894,61.28,919.23,15.00048955613577,189.01,1134.04,5.999894185492831,46.68,11810.98,253.02013710368465
803,2017-10-12,87.77,789.96,9.000341802438191,95.92,1630.65,17.00010425354462,92.89,371.57,4.000107654214663,437.51,2625.04,5.99995428675916,35.6,8295.81,233.02837078651683
804,2017-10-13,30.43,365.15,11.99967137693066,93.83,1313.66,14.000426302888203,44.59,312.14,7.000224265530387,157.85,1104.93,6.999873297434274,25.45,5421.45,213.02357563850688
805,2017-10-14,42.85,257.08,5.99953325554259,112.7,3155.57,27.999733806566105,40.23,241.38,6.0,49.54,297.24,6.0,31.23,4903.47,157.01152737752162
806,2017-10-15,56.19,449.54,8.00035593521979,70.52,1763.04,25.000567214974478,54.11,270.56,5.000184808722972,72.25,4840.47,66.99612456747406,27.69,3046.12,110.00794510653665
807,2017-10-16,74.67,224.02,3.0001339225927413,77.32,463.93,6.00012933264356,106.81,1281.75,12.000280872577473,138.66,693.32,5.000144237703736,49.93,16926.52,339.00500700981377
808,2017-10-17,42.98,257.9,6.000465332712889,145.95,1751.36,11.999725933538883,42.97,429.67,9.999301838491972,71.8,71.8,1.0,70.29,8224.43,117.00711338739507
809,2017-10-18,64.93,389.55,5.999537963961188,116.23,697.4,6.000172072614643,50.65,303.88,5.999605133267522,51.84,51.84,1.0,33.08,4895.99,148.0045344619105
810,2017-10-19,44.69,357.5,7.999552472588946,81.44,1058.67,12.99938605108055,38.65,270.55,7.000000000000001,103.39,620.35,6.000096721152916,39.15,4580.9,117.0089399744572
811,2017-10-20,38.89,116.66,2.999742864489586,84.09,1261.28,14.9991675585682,86.51,259.52,2.9998844064270025,33.76,67.52,2.0,34.67,4194.71,120.98961638304009
812,2017-10-21,46.77,280.64,6.000427624545648,160.36,962.14,5.999875280618608,124.02,744.14,6.000161264312208,181.74,908.7,5.0,36.3,7296.51,201.00578512396697
813,2017-10-22,50.03,300.16,5.999600239856087,116.9,1636.57,13.999743370402053,204.99,204.99,1.0,109.44,547.19,4.999908625730995,44.33,9930.38,224.01037672005413
814,2017-10-23,50.15,551.7,11.000997008973082,121.04,1089.4,9.000330469266359,67.25,67.25,1.0,80.53,483.17,5.999875822674779,36.65,8612.15,234.9836289222374
815,2017-10-24,50.05,1251.27,25.0003996003996,128.93,902.49,6.999844877065073,99.16,594.97,6.000100847115773,85.81,343.25,4.000116536534203,42.63,10658.37,250.0204081632653
816,2017-10-25,34.72,1111.01,31.999135944700463,149.1,1938.3,13.0,31.43,125.7,3.9993636652879414,72.97,218.91,3.0,36.14,5638.22,156.01051466519093
817,2017-10-26,40.51,648.22,16.001481115773885,217.24,1737.91,7.9999539679617016,66.02,198.07,3.000151469251742,35.99,143.94,3.999444290080578,32.63,4633.05,141.9874348758811
818,2017-10-27,56.66,396.64,7.0003529827038475,155.35,2330.2,14.99967814612166,140.13,560.53,4.0000713623064295,143.98,719.91,5.000069454090846,31.42,5499.17,175.02132399745383
819,2017-10-28,33.33,366.61,10.999399939994001,133.29,1199.58,8.999774926851227,130.85,654.25,5.0,476.04,1428.11,2.999978993361902,40.84,5268.96,129.0146914789422
820,2017-10-29,51.27,461.45,9.000390091671543,89.82,1706.67,19.00100200400802,102.96,823.68,8.0,218.51,874.03,3.999954235504096,30.16,3257.0,107.99071618037135
821,2017-10-30,235.33,470.65,1.9999575064802615,63.97,1151.44,17.99968735344693,79.92,239.76,3.0,152.75,916.47,5.999803600654665,39.55,6722.94,169.9858407079646
822,2017-10-31,40.67,406.7,10.0,108.29,4872.9,44.998614830547595,108.2,541.01,5.000092421441774,40.74,162.97,4.000245459008346,48.99,7886.66,160.98509899979587
823,2017-11-01,29.71,237.69,8.000336587007741,71.65,1862.85,25.999302163293788,118.68,356.04,3.0,77.35,464.11,6.0001292824822245,28.65,2779.01,96.99860383944154
824,2017-11-02,50.34,251.7,4.999999999999999,61.42,675.66,11.000651253663301,128.31,513.22,3.999844127503702,119.58,1434.94,11.999832747951164,47.98,3454.63,72.00145894122552
825,2017-11-03,52.53,315.18,6.0,93.46,2710.34,29.000000000000004,41.49,165.95,3.9997589780670038,43.33,1343.32,31.002077082852527,37.94,3756.26,99.00527148128626
826,2017-11-04,34.02,136.07,3.99970605526161,70.35,3588.06,51.00298507462687,46.7,46.7,1.0,131.94,791.62,5.9998484159466425,33.35,3068.28,92.0023988005997
827,2017-11-05,43.09,129.26,2.9997679275934086,102.71,1951.42,18.99931846947717,41.27,165.08,4.0,51.34,410.72,8.0,36.89,3061.9,83.00081322851722
828,2017-11-06,45.52,182.08,4.0,136.57,1775.38,12.999780332430257,60.94,731.32,12.000656383327865,42.87,471.6,11.000699790062983,47.2,4389.19,92.99131355932202
829,2017-11-07,35.15,351.5,10.0,91.33,1643.91,17.999671520858428,56.95,455.61,8.00017559262511,60.73,364.4,6.000329326527251,36.64,3883.65,105.99481441048034
830,2017-11-08,52.22,469.98,9.0,94.73,1515.62,15.99936662092262,123.36,1110.2,8.999675745784696,58.1,290.48,4.999655765920826,37.02,3146.61,84.99756888168557
831,2017-11-09,101.3,607.8,6.0,115.81,1737.11,14.99965460668336,62.13,869.8,13.999678094318364,117.53,117.53,1.0,42.44,4540.61,106.98892554194157
832,2017-11-10,45.78,183.13,4.000218435998252,106.46,2980.89,28.000093931993238,64.99,389.92,5.9996922603477465,91.17,273.51,3.0,61.62,9119.5,147.99578059071732
833,2017-11-11,10.51,136.58,12.99524262607041,110.16,3414.95,30.99990922294844,33.7,67.4,2.0,398.72,398.72,1.0,66.46,8373.62,125.99488414083662
834,2017-11-12,36.76,220.57,6.0002720348204575,105.41,843.31,8.000284602978844,76.9,307.6,4.0,5.0,10.0,2.0,30.97,929.13,30.00096867936713
835,2017-11-13,57.61,345.65,5.999826419024474,108.81,2067.32,18.99935667677603,82.87,414.33,4.999758658139254,89.89,539.34,6.0,36.68,4841.23,131.98555070883313
836,2017-11-14,43.15,1251.3,28.998841251448436,95.85,2108.73,22.000312989045383,87.88,439.41,5.00011379153391,160.02,480.05,2.9999375078115236,41.08,4190.19,102.00073028237584
837,2017-11-15,53.02,477.21,9.000565824217276,180.42,3428.05,19.00038798359384,37.32,149.26,3.9994640943193995,38.48,153.9,3.99948024948025,43.68,3144.73,71.99473443223444
838,2017-11-16,35.16,281.28,8.0,332.73,3659.98,10.999849728007693,121.42,485.68,4.0,67.14,1275.73,19.001042597557344,33.56,3825.69,113.99553039332538
839,2017-11-17,61.33,306.66,5.0001630523398015,295.13,2656.21,9.000135533493715,80.59,402.96,5.000124084874053,59.38,237.53,4.000168406871,34.37,3024.87,88.00901949374455
840,2017-11-18,34.57,172.83,4.999421463696847,126.86,1522.29,11.999763518839666,181.47,362.94,2.0,63.96,319.8,5.0,36.75,3785.49,103.00653061224489
841,2017-11-19,32.34,194.02,5.999381570810142,77.7,854.72,11.0002574002574,96.03,288.1,3.000104134124753,79.01,316.04,4.0,44.5,4627.58,103.9905617977528
842,2017-11-20,45.46,227.28,4.999560052793664,168.6,2023.23,12.00017793594306,71.76,215.29,3.0001393534002228,55.73,334.39,6.000179436569173,59.97,9775.42,163.00516925129233
843,2017-11-21,50.36,302.16,6.000000000000001,117.14,2577.08,22.0,140.97,2114.62,15.000496559551676,235.31,1411.87,6.000042497131443,30.07,7036.33,233.99833721316926
844,2017-11-22,94.42,566.5,5.999788180470239,106.88,23727.77,222.0038360778443,65.37,196.1,2.9998470246290343,76.67,230.01,3.0,35.67,1605.31,45.004485562096995
845,2017-11-23,44.77,671.5,14.99888318070136,80.28,802.77,9.999626307922272,82.01,164.01,1.999878063650774,35.76,107.29,3.000279642058166,39.77,2982.65,74.99748554186573
846,2017-11-24,57.72,692.68,12.000693000693,128.53,1285.31,10.000077802847583,50.25,4371.98,87.00457711442785,47.72,238.62,5.000419111483655,32.68,3169.92,96.99877600979192
847,2017-11-25,42.05,210.27,5.000475624256838,76.92,1230.69,15.999609984399376,47.61,47.61,1.0,446.01,2230.05,5.000000000000001,46.41,11787.22,253.98017668605905
848,2017-11-26,31.99,543.78,16.998437011566114,156.77,940.63,6.000063787714486,67.81,339.06,5.000147470874502,67.39,202.17,3.0,36.7,7230.07,197.00463215258853
849,2017-11-27,13.67,136.7,10.0,89.54,984.92,10.999776636140272,85.57,171.13,1.9998831366132992,98.46,984.63,10.000304692260817,43.96,6638.65,151.01569608735213
850,2017-11-28,42.85,171.39,3.9997666277712947,162.6,975.62,6.000123001230013,62.85,565.65,9.0,125.19,1377.13,11.000319514338207,44.73,6441.77,144.01453163424998
851,2017-11-29,38.6,115.8,3.0,84.32,337.27,3.999881404174573,79.36,476.13,5.999621975806452,72.44,1014.12,13.999447818884594,34.78,3512.92,101.00402530189764
852,2017-11-30,37.1,148.41,4.000269541778976,176.28,352.56,2.0,70.04,210.13,3.0001427755568244,20.88,167.07,8.001436781609195,29.66,2253.96,75.99325691166554
853,2017-12-01,19.63,176.71,9.002037697401937,16555.85,49667.55,3.0000000000000004,58.83,176.5,3.000169981302057,60.62,60.62,1.0,39.4,3466.79,87.98959390862944
854,2017-12-02,29.97,179.79,5.998998998998999,154.74,618.97,4.000064624531472,64.51,193.52,2.999844985273601,64.07,320.37,5.000312158576557,45.65,3606.24,78.99759036144579
855,2017-12-03,18.98,113.89,6.000526870389884,109.85,219.7,2.0,190.26,380.51,1.9999474403447914,36.5,1971.07,54.001917808219176,25.78,3144.89,121.98952676493404
856,2017-12-04,30.69,337.55,10.998696643857935,120.45,1565.79,12.999501867995019,43.12,129.36,3.0000000000000004,81.52,1059.79,13.000368007850835,38.4,3993.54,103.99843750000001
857,2017-12-05,38.1,952.51,25.0002624671916,106.97,748.82,7.000280452463308,64.68,194.05,3.000154607297464,80.14,721.27,9.000124781632143,46.66,8772.44,188.00771538791258
858,2017-12-06,36.57,585.17,16.001367240907847,90.06,810.51,8.999666888740839,40.49,323.88,7.999012101753519,47.08,141.24,3.0000000000000004,32.43,2853.7,87.99568300955904
859,2017-12-07,32.83,2889.38,88.01035638135852,113.16,1810.54,15.999823259102156,74.87,374.34,4.999866435154266,89.52,1074.2,11.999553172475425,32.37,3366.15,103.98980537534756
860,2017-12-08,31.76,1524.28,47.99370277078085,85.83,429.16,5.000116509379005,76.71,460.25,5.999869638899753,123.57,370.7,2.9999190742089503,31.1,4852.1,156.01607717041801
861,2017-12-09,34.02,1258.88,37.00411522633745,123.79,247.57,1.9999192180305354,68.48,547.85,8.000146028037383,184.58,2214.9,11.999674937696392,26.49,9696.29,366.0358625896565
862,2017-12-10,32.47,1720.75,52.99507237449954,121.2,727.2,6.0,68.69,137.37,1.9998544184015141,115.15,1036.35,8.999999999999998,39.14,3522.86,90.00664282064385
863,2017-12-11,35.42,850.08,24.0,129.83,519.33,4.000077023800355,111.23,333.69,3.0,112.83,902.66,8.000177257821502,26.04,2500.21,96.01420890937021
864,2017-12-12,32.74,556.53,16.99847281612706,83.9,503.37,5.999642431466031,67.08,469.58,7.000298151460942,95.12,665.87,7.000315391084945,51.0,30190.63,591.973137254902
865,2017-12-13,60.26,301.28,4.999668104878858,120.14,240.28,2.0,43.69,305.84,7.0002288853284504,57.23,572.31,10.000174733531365,53.17,6380.79,120.00733496332518
866,2017-12-14,29.3,468.82,16.000682593856656,96.58,1448.74,15.000414164423276,81.52,570.65,7.000122669283612,54.62,163.87,3.0001830831197367,41.12,3536.72,86.00972762645914
867,2017-12-15,24.14,144.85,6.0004142502071245,70.58,423.45,5.9995749504108815,63.44,697.83,10.99984237074401,42.77,171.09,4.000233808744447,21.54,3748.62,174.0306406685237
868,2017-12-16,32.34,194.04,5.999999999999999,61.54,1107.71,17.9998375040624,71.5,429.02,6.00027972027972,38.58,308.6,7.998963193364438,51.02,6224.22,121.99568796550372
869,2017-12-17,20.89,188.0,8.999521302058401,354.29,1771.45,5.0,100.0,499.98,4.9998000000000005,65.87,1514.99,22.99969637164111,34.49,2207.42,64.00173963467671
870,2017-12-18,30.51,183.05,5.999672238610292,88.74,709.91,7.999887311246337,61.72,246.88,4.0,60.82,304.08,4.999671160802367,30.6,2478.87,81.00882352941176
871,2017-12-19,24.56,49.11,1.9995928338762217,223.56,894.25,4.00004473072106,40.87,204.33,4.999510643503793,91.48,457.4,4.999999999999999,38.29,3063.17,79.99921650561505
872,2017-12-20,64.98,64.98,1.0,136.73,273.46,2.0,98.65,295.95,2.9999999999999996,55.15,330.91,6.000181323662739,36.7,3413.3,93.00544959128065
873,2017-12-21,30.71,61.41,1.9996743731683488,80.92,242.75,2.999876421156698,67.54,472.76,6.9997038791827055,119.16,1429.88,11.999664316884862,56.98,3133.94,55.000702000702006
874,2017-12-22,22.8,68.4,3.0,82.06,656.51,8.000365586156471,61.46,307.32,5.000325414904003,75.58,982.59,13.000661550674783,34.93,2969.12,85.00200400801603
875,2017-12-23,248.09,496.18,2.0,100.76,906.82,8.999801508535134,97.82,684.71,6.999693314250665,45.45,5045.39,111.00968096809682,28.22,2680.99,95.00318922749823
876,2017-12-24,11.5,11.5,1.0,168.48,3538.18,21.00059354226021,52.85,422.78,7.999621570482497,45.95,9236.08,201.00282916213274,43.36,3642.38,84.00322878228782
877,2017-12-25,54.86,822.96,15.001093693036822,76.32,2595.0,34.00157232704403,103.65,1140.14,10.999903521466473,46.69,4809.13,103.00128507174985,63.34,6587.86,104.00789390590464
878,2017-12-26,65.18,651.83,10.000460263884626,95.54,2866.22,30.000209336403596,70.74,424.46,6.000282725473565,48.9,3863.45,79.00715746421268,54.41,4842.88,89.00716780003677
879,2017-12-27,64.1,384.59,5.99984399375975,114.15,1369.74,11.999474375821288,128.7,1930.51,15.000077700077702,48.97,2595.17,52.995099040228716,30.99,2541.12,81.99806389157793
880,2017-12-28,66.33,265.32,4.0,571.12,5711.2,10.0,117.25,1289.74,10.999914712153519,71.96,4677.28,64.99833240689271,40.12,3691.04,92.0
881,2017-12-29,26.49,79.48,3.0003775009437526,87.14,958.54,11.0,47.06,141.18,3.0,54.03,2917.65,54.000555247084954,33.33,3699.83,111.00600060006
882,2017-12-30,35.81,214.83,5.99916224518291,242.97,1457.82,6.0,43.57,217.87,5.000459031443654,66.24,3113.45,47.002566425120776,31.0,3720.43,120.01387096774194
883,2017-12-31,22.27,44.53,1.9995509654243377,105.25,1473.55,14.000475059382422,51.73,258.63,4.99961337715059,59.68,537.15,9.000502680965146,53.27,4900.8,91.99924910831612
884,2018-01-01,7.67,7.67,1.0,131.38,1970.7,15.0,160.12,1120.84,6.999999999999999,49.22,344.57,7.000609508329947,33.03,4326.34,130.9821374508023
885,2018-01-02,41.04,82.08,2.0,136.94,1780.26,13.000292098729371,44.84,313.87,6.999776984834968,75.86,758.55,9.999340891115212,56.15,6456.75,114.99109528049867
886,2018-01-03,43.39,303.71,6.99953906430053,65.12,586.07,8.999846437346438,89.29,535.71,5.999664016127226,65.04,650.41,10.000153751537514,72.05,6916.58,95.9969465648855
887,2018-01-04,26.42,554.8,20.99924299772899,175.54,1053.25,6.000056967073032,150.71,1054.97,7.0,54.8,438.38,7.99963503649635,45.98,2942.54,63.996085254458464
888,2018-01-05,11.71,11.71,1.0,138.83,1665.99,12.000216091622846,63.39,633.9,10.0,110.79,664.72,5.999819478292265,41.71,3253.7,78.00767202109805
889,2018-01-06,28.56,142.81,5.000350140056023,324.17,2269.2,7.0000308480118445,61.6,431.21,7.000162337662337,40.98,163.92,4.0,41.59,3618.61,87.00673238759316
890,2018-01-07,13.52,81.11,5.999260355029586,148.38,1335.38,8.999730421889744,54.11,432.86,7.999630382554057,123.81,371.44,3.0000807689201197,43.3,3896.97,89.99930715935335
891,2018-01-08,33.79,67.58,2.0,143.76,3306.56,23.000556483027268,52.96,423.65,7.9994335347432015,61.92,309.61,5.00016149870801,28.29,7327.03,258.9971721456345
892,2018-01-09,49.34,98.67,1.9997973246858531,97.78,1466.72,15.00020454080589,32.85,295.66,9.000304414003045,93.24,559.42,5.999785499785499,25.76,6157.54,239.03493788819875
893,2018-01-10,21.44,278.78,13.002798507462684,104.73,3560.7,33.9988541965053,87.07,348.27,3.9998851498794075,40.58,162.33,4.000246426811238,32.0,4896.74,153.023125
894,2018-01-11,46.31,92.61,1.9997840639170805,84.1,3027.45,35.998216409036864,55.99,279.94,4.999821396677978,90.56,543.33,5.999668727915195,36.49,4123.74,113.01013976431898
895,2018-01-13,42.68,298.74,6.999531396438613,94.19,1883.7,19.998938316169447,40.08,400.81,10.000249500998004,8.57,34.29,4.001166861143524,35.69,4389.74,122.99635752311572
896,2018-01-14,28.31,198.16,6.999646767926528,161.26,1290.04,7.999751953367233,60.61,303.03,4.999670021448606,36.28,725.58,19.999448732083792,78.02,9206.93,118.00730581902077
897,2018-01-15,39.32,314.53,7.999237029501526,106.01,1484.11,13.999717007829448,63.88,255.53,4.000156543519098,45.31,498.46,11.001103509159124,41.72,6342.08,152.01534036433367
898,2018-01-16,33.29,166.46,5.00030039050766,80.94,9712.28,119.99357548801582,78.92,710.25,8.999619868220982,41.96,1552.5,36.99952335557674,52.07,11402.62,218.9863645093144
899,2018-01-17,30.24,151.18,4.999338624338625,130.07,5592.97,42.99969247328362,38.17,2404.41,62.99214042441707,49.22,639.89,13.000609508329948,39.28,4281.92,109.010183299389
900,2018-01-18,28.67,143.34,4.9996512033484475,89.85,2964.91,32.99844184752365,71.78,143.56,2.0,43.67,349.38,8.000457980306846,25.05,2078.79,82.98562874251496
901,2018-01-19,20.76,20.76,1.0,70.07,490.52,7.000428143285286,59.03,413.2,6.9998305946129085,28.88,202.15,6.999653739612189,39.12,3716.36,94.99897750511248
902,2018-01-20,17.8,35.6,2.0,73.74,442.41,5.9995931651749395,118.6,711.6,6.000000000000001,202.58,202.58,1.0,41.37,3185.83,77.00821851583274
903,2018-01-21,34.35,137.41,4.000291120815138,61.77,1482.53,24.000809454427714,40.19,160.76,4.0,201.08,603.23,2.999950268549831,28.29,2857.64,101.01237186284906
904,2018-01-22,38.44,115.33,3.000260145681582,75.66,1815.75,23.998810467882635,63.52,254.06,3.999685138539043,89.83,628.83,7.0002226427696765,39.0,3666.33,94.00846153846153
905,2018-01-23,26.68,186.75,6.999625187406297,139.47,1534.21,11.00028680002868,94.23,942.26,9.99957550673883,81.58,489.5,6.000245158126992,37.7,3770.46,100.01220159151192
906,2018-01-24,23.43,140.6,6.000853606487409,81.41,2035.2,24.999385824837244,41.55,249.29,5.999759326113117,31.33,344.59,10.998723268432812,37.44,3444.15,91.99118589743591
907,2018-01-25,50.44,100.88,2.0,108.39,5202.73,48.00009225943352,83.07,747.62,8.99987961959793,82.07,410.33,4.999756305592787,38.85,5245.19,135.0113256113256
908,2018-01-26,31.18,155.88,4.999358563181526,103.03,4636.42,45.00067941376298,58.25,2038.74,34.99982832618026,40.85,40.85,1.0,41.18,5065.38,123.00582807187956
909,2018-01-27,145.99,583.94,3.999863004315364,94.41,1699.33,17.999470395085265,120.53,1446.31,11.999585165518956,145.38,581.5,3.999862429495116,55.01,6601.35,120.00272677694966
910,2018-01-28,36.4,72.79,1.999725274725275,86.94,956.32,10.999769956291697,93.83,844.43,8.999573697111797,82.7,827.0,10.0,46.83,5104.15,108.99316677343583
911,2018-01-29,46.51,93.02,2.0,98.66,887.97,9.000304074599637,76.52,765.19,9.999869315211711,55.5,610.54,11.00072072072072,35.62,3882.71,109.00364963503651
912,2018-01-30,36.76,294.06,7.999455930359087,51.71,258.57,5.000386772384451,105.94,847.55,8.000283179158014,104.55,522.77,5.000191296030607,42.83,4282.96,99.99906607518095
913,2018-01-31,20.77,145.37,6.999037072701012,72.75,872.98,11.999725085910653,54.32,543.23,10.000552282768778,131.65,921.55,6.999999999999999,34.64,3776.01,109.00721709006929
914,2018-02-01,37.0,147.98,3.9994594594594592,102.61,1333.91,12.999805087223468,54.07,594.81,11.000739781764379,38.26,76.52,2.0,20.95,3331.2,159.0071599045346
915,2018-02-02,65.78,263.1,3.9996959562176957,43.59,610.28,14.000458820830463,63.02,630.19,9.999841320215804,60.16,240.63,3.999833776595745,40.82,3184.02,78.0014698677119
916,2018-02-03,27.92,139.61,5.000358166189112,87.89,703.1,7.99977244282626,57.74,519.63,8.999480429511603,29.89,59.77,1.9996654399464704,32.35,3849.15,118.98454404945905
917,2018-02-04,51.61,103.22,2.0,78.12,1327.98,16.99923195084485,24.87,547.09,21.997989545637314,56.49,734.34,12.999468932554434,36.44,3388.75,92.99533479692646
918,2018-02-05,36.92,258.44,7.0,37.51,28883.5,770.0213276459612,46.73,327.09,6.999572009415793,53.84,969.06,17.998885586924217,23.6,6843.06,289.96016949152545
919,2018-02-06,33.04,99.13,3.000302663438257,91.43,9691.3,105.9969375478508,45.07,16586.62,368.0190814288884,80.82,1374.0,17.000742390497404,38.3,4250.97,110.99138381201045
920,2018-02-07,23.88,71.63,2.9995812395309884,89.27,17674.69,197.99137448190882,42.14,11377.99,270.0045087802563,56.6,226.41,4.0001766784452295,59.69,6028.9,101.00351817724912
921,2018-02-08,30.11,120.42,3.9993357688475593,72.62,19389.26,266.9961443128614,37.22,12616.59,338.97340139709837,71.71,573.65,7.999581648305676,43.38,3774.03,86.99930843706777
922,2018-02-09,45.14,315.95,6.999335400974745,66.55,16769.52,251.98377160030054,44.55,8909.72,199.99371492704825,86.41,432.03,4.999768545307256,24.22,4141.49,170.99463253509495
923,2018-02-11,49.91,249.55,5.000000000000001,74.59,9846.14,132.00348572194662,44.26,7834.2,177.0040668775418,45.26,1176.71,25.99889527176315,43.32,4505.14,103.99676823638043
924,2018-02-12,43.47,173.86,3.9995399125833915,82.38,15981.44,193.99660111677593,42.62,5113.89,119.9880337869545,33.45,6690.15,200.0044843049327,34.02,3606.51,106.01146384479718
925,2018-02-13,39.52,355.72,9.001012145748987,84.69,13126.4,154.9935057267682,61.01,7931.94,130.01049008359286,40.39,2301.98,56.99381034909631,52.21,7466.41,143.0072782991764
926,2018-02-14,37.82,264.75,7.000264410364887,68.9,1240.17,17.99956458635704,49.24,4284.19,87.00629569455725,36.35,1163.2,32.0,43.28,7055.03,163.009011090573
